,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
0,"Austin, TX 78758 (North Austin area)",Stanley Black & Decker,Stanley Black and Decker is hiring Data Scientists for its Data Analytics team. The Data Analytics team at Stanley Black and Decker is creating analytics...,13f290700c26329e,Data Scientist,,42.6,257,14 days,2016-10-17 21:26:39.609516
1,"Austin, TX",Wellsmith,"Graduate-level coursework or research in areas such as machine learning, natural language processing, predictive models, data mining, or similar.Exceptional...",513b9155ce826c26,Data Scientist Internship,,,,13 days,2016-10-17 21:26:39.609516
2,"Austin, TX",Apple,"Develop new tools, capabilities and infrastructure to improve how data scientists conduct data analysis and model research....",9a169d36c80a9f56,Data Science Engineer,,52.800003,2573,19 days,2016-10-17 21:26:39.609516
3,"Austin, TX",University of Texas at Austin,"Collaborate effectively with the Latino Research Initiative Director, Senior Research Scientist, and colleagues to analyze evaluation needs, recommend plans for...",67a97cf3652764c4,Research Scientist,"$4,584 a month",53.4,403,1 hour,2016-10-17 21:26:39.609516
4,"Austin, TX 78757 (Crestview area)",Phunware,"We are looking for a true renaissance data scientist who is both machine learning expert and engineer, but is also comfortable wearing the hat of statistician...",f5287c0eb571313b,Data Scientist,,,,14 days,2016-10-17 21:26:39.609516
5,"Austin, TX","Advanced Micro Devices, Inc.","Data Scientist, Product Data Analytics - Austin, TX. Undergraduate Computer Science or Statistics degree and 10+ years analytics experience or Graduate degree...",130030f226bcebc6,"Data Scientist, Product Data Analytics",,43.2,243,18 hours,2016-10-17 21:26:39.609516
6,"Austin, TX",AMD,"Data Scientist, Product Data Analytics – Austin, TX. Undergraduate Computer Science or Statistics degree and 10+ years analytics experience or Graduate degree...",f55f34b5a7bfcc7f,"Data Scientist, Product Data Analytics",,43.2,243,26 days,2016-10-17 21:26:39.609516
7,"Austin, TX 78753 (Windsor Hills area)",3M,"They work closely with the Data Scientist, developing new technologies that leverage data analytics, as well as, the 3M HIS’ production teams, to transform...",95acaf28bdfaeef2,"3M HIS Specialist, Algorithm Data Engineers (Multiple Locati...",,51.6,1414,2 days,2016-10-17 21:26:39.609516
8,"Austin, TX",YouEarnedIt,"YouEarnedIt is looking for a Data Scientist to join the team and provide direction with insights, trends, analytics, nuggets of data gold, and trends around...",5d5d8a4df099268a,Data Scientist,,,,20 days,2016-10-17 21:26:39.609516
9,"Austin, TX",Galvanize,"Associate Instructor, Data Scientist. Join us in building the world's hub for education in data science and data engineering....",bf4749fc8f0f48a7,"Associate Instructor, Data Scientist",,60.0,2,5 days,2016-10-17 21:26:39.609516
10,"Austin, TX",Apple,The Apple Data Mining Lab encourages scientists to stay abreast of data mining research by attending conferences and working with academic faculty and students....,bfd185b3b40e5ab3,Data Mining Scientist,,52.800003,2573,30+ days,2016-10-17 21:26:39.609516
11,"Austin, TX 78730",Cognitive Scale,We are looking for highly motivated candidates with a stellar background in statistical machine learning and data mining -- specifically in some of the areas...,561382f50d20ac71,Data Scientist,,,,25 days,2016-10-17 21:26:39.609516
12,"Austin, TX",LawnStarter,"As our lead data scientist, you will... LawnStarter is looking for a Senior Data Scientist to join our growing product development team....",6364a9bb83587f57,Senior Data Scientist,,,,30+ days,2016-10-17 21:26:39.609516
13,"Austin, TX",IBM,Deliver insights that drive better talent decisions IBM's talent analytics and cognitive human resources (HR) solutions and services help HR professionals take...,a19d2744fefe3485,WW (CoC) - Talent & Engagement - Talent Analytics - Associat...,,51.0,12128,6 days,2016-10-17 21:26:39.609516
14,"Austin, TX",HomeAway,"Familiarity with social media and experience with mining relevant data from social platforms. The ideal candidate is excellent at deep research, equal parts...",5ad61b99c19c3a8e,Market Research Analyst - Consumer Trends,,52.199997,49,6 days,2016-10-17 21:26:39.609516
15,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,07751cde00e3c839,Engineering Scientist - GPS Data Analyst,"$6,250 - $10,833 a month",53.4,403,5 days,2016-10-17 21:26:39.609516
16,"Austin, TX",Spiceworks,"You’ll be a lead data processor and statistician on both survey and data analytics projects for our clients, using your SPSS chops and statistical superpowers...",c47cb5373f932b9c,Sr. Statistical Analyst,,60.0,2,28 days,2016-10-17 21:26:39.609516
17,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,e779b94f1a78f968,Engineering Scientist Associate - R and D Software Developer,"$5,400 - $6,500 a month",53.4,403,4 days,2016-10-17 21:26:39.609516
18,"Austin, TX",Acxiom,"These include solid knowledge of supervised vs. unsupervised learning algorithms, including linear and logistic regression, polynomial regression, regression...",3cdca9a53940785d,Data Scientist,,43.2,131,21 days,2016-10-17 21:26:39.609516
19,"Round Rock, TX 78664",Dell,"Technical expertise in creating data models, data mining and segmentation. Proven work experience as a data scientist or analyst....",40101f239f2bfdb9,Data Scientist Sr. Advisor,,51.0,3880,30+ days,2016-10-17 21:26:39.609516
20,"Austin, TX",EXPERIAN,Serves as an analytical consultant for complex client deliveries/implementations Lead/execute analytical projects from solution design and data integrity...,a170e661a03273f3,Statistical Consultant (Virtual),,42.6,262,30+ days,2016-10-17 21:26:39.609516
21,"Austin, TX",CCC Information Services Inc.,Work with data scientists and other technical staff to operationalize analysis and machine learning algorithms....,4f3e7019ed097743,Data Automation & Operations Engineer,,42.6,28,3 days,2016-10-17 21:26:39.609516
22,"Austin, TX",NVIDIA,Research Scientist for Computer Vision / Machine Learning. And depth in data parallel architectures and computer vision or machine learning....,fc25bfc8350856fe,Research Scientist for Computer Vision / Machine Learning,,51.6,88,30+ days,2016-10-17 21:26:39.609516
23,"Austin, TX 78703",Qcue,"Health, dental, and vision insurance plans. Qcue is looking for a data scientist with a strong background in statistics and an interest in software development...",2ef6be2fa81a1469,Data Scientist,,,,30+ days,2016-10-17 21:26:39.609516
24,"Austin, TX",General Motors,"Must have demonstrated knowledge and implementation of AI platforms, Services, and Eco-Systems as it related to pattern recognition, data classification, and...",090f8345588dadaa,Senior Artificial Intelligence Programmer / Research Scienti...,,52.199997,2830,11 days,2016-10-17 21:26:39.609516
25,"Austin, TX",Main Street Hub,"Deep knowledge of machine learning, statistics, optimization, or related field. Data driven insights about their consumers and their business - insights they...",5850b3421d75964a,Data Scientist,,39.6,33,30+ days,2016-10-17 21:26:39.609516
26,"Austin, TX",HomeAway,8+ years of experience in Data Science and analytics fields. Simply put – we want you to be HomeAway’s leading expert on data and predictive analytics....,2d4f49eb504015d0,Senior Data Scientist,,52.199997,49,8 days,2016-10-17 21:26:39.609516
27,"Austin, TX",Google,"The Google Cloud training team already develops and delivers Google Cloud Platform product and solution training to thousands of partners, end-users and...",fef09d4e06891cc5,"Cloud Instructor (Big Data, Machine Learning), Google Cloud...",,52.800003,1219,4 days,2016-10-17 21:26:39.609516
28,"Austin, TX",Health & Human Services Comm,Reviews and analyzes health claims data to determine error rates in statistically valid random samples and assess validity of statistical methods to extrapolate...,58408a9f108d4922,Senior Statistical Analyst,"$5,259 - $6,941 a month",,,5 days,2016-10-17 21:26:39.609516
29,"Austin, TX 78754","Samsung Austin Semiconductor, LLC","Data Scientist whose focus will be on leading engineering teams, utilizing advanced analytics and semiconductor experience to implement positive change....",d156c8997b84769b,Sr. Data Scientist,,44.4,1817,30+ days,2016-10-17 21:26:39.609516
30,"Austin, TX 78754",Samsung,"Data Scientist whose focus will be on leading engineering teams, utilizing advanced analytics and semiconductor experience to implement positive change....",4dc8ccbc1381da16,Sr. Data Scientist,,44.4,1817,30+ days,2016-10-17 21:26:39.609516
31,"Austin, TX",MineralSoft,"Direct data analysis experience with a low-level tool like MATLAB, R, or Python; Work output will drive tools for uses including producing and non-producing...",65b147e8b405c202,Data Scientist/ Petroleum Engineer/ Geologist,,,,28 days,2016-10-17 21:26:39.609516
32,"Austin, TX",CLEAResult,"Master’s degree in computer science, applied mathematics, statistics, software engineering, physics, or related discipline in marketing and analytics Minimum of...",070ba98149cd96ca,"Vice President, Advanced Analytics",,39.6,33,30+ days,2016-10-17 21:26:39.609516
33,"Austin, TX 78769 (Windsor Road area)",Xerox,"Design machine learning models for data discovery and predictive insights. In collaboration with the Xerox or non-Xerox data scientists, develop, enhance, and...",38d362eaed860b05,"Data Scientist - Healthcare (Redmond, WA preferred location)",,41.4,7611,30+ days,2016-10-17 21:26:39.609516
34,"Austin, TX 78744",Genotox Laboratories,To achieve this Genotox employs powerful genetic sequencing and mass-spectrometry tools under the guidance of doctors and scientists who are experts in their...,6a57c172bd3d7215,Experienced Clinical LC-MS/MS Operator,,43.2,3,13 days,2016-10-17 21:26:39.609516
35,"Austin, TX",All-In Analytics,"Machine Learning Data Scientist. Proficient in programming languages such as R, SAS, Python, Matlab, SQL etc....",b87633408f9b73df,Senior Machine Learning Data Scientist,"$140,000 - $160,000 a year",,,30+ days,2016-10-17 21:26:39.609516
36,"Austin, TX",SparkCognition,"We are looking for a collaborative, self-starting, hungry Data Scientist to join our team of engineers, data scientists, and designers to deliver the next...",04e0c3a9d2ddc1ac,Data Scientist,,,,30+ days,2016-10-17 21:26:39.609516
37,"Austin, TX",Zynga,"Probability, statistics, data mining, predictive modeling, experimental design, computational analytics, econometric modeling....",e8c6832e42fd1f0a,Data Scientist,,44.4,36,30+ days,2016-10-17 21:26:39.609516
38,"Austin, TX",Texas Department of Public Safety,Salary is contingent upon qualifications and is subject to salary administration and budgetary restrictions....,081fbaf36ebbf759,"THP Statistician II, HSOC","$3,520 - $4,600 a month",44.4,98,30+ days,2016-10-17 21:26:39.609516
39,"Austin, TX",Agrarian Labs,"A small, vibrant startup in agriculture that is searching for a Data Scientist in our Austin, Texas office. Our team is looking for a collaborative, part-time...",8dc91f34a12c65d1,Data Scientist,,,,30+ days,2016-10-17 21:26:39.609516
40,"Austin, TX",Square Root,We depend on our senior developers to be highly collaborative within the engineering group as well as with product managers and data scientists so that Square...,f9fdd533712d8f87,Senior Developer,,,,6 days,2016-10-17 21:26:39.609516
41,"Austin, TX",University of Texas at Austin,"Play leadership role in development of data coordinating center to create data sets for research, offer content expertise, scientific leadership and oversight....",5019e43f62fe250a,Senior Research Scientist,"$6,667 a month",53.4,403,1 hour,2016-10-17 21:26:39.609516
42,"Austin, TX",Health & Human Services Comm,"Prepares and reviews a variety of written, oral, and graphical deliverables containing analyses of Medicaid/CHIP data, methods, procedures, and relevant sources...",f9beb39df74c52ea,Data Scientist,"$5,259 - $8,624 a month",,,24 days,2016-10-17 21:26:39.609516
43,"Austin, TX",Health & Human Services Comm,Reviews and analyzes health claims data to determine error rates in statistically valid random samples and assess validity of statistical methods to extrapolate...,c7dfef182687b15b,Statistical Analyst,"$4,599 - $6,066 a month",,,5 days,2016-10-17 21:26:39.609516
44,"Austin, TX",University of Texas at Austin,"To support the clinical research activities of the Neurology Department. Responsible for evaluation, selection, and application of standard engineering and/or...",f98c72a6b452f5a7,Research Engineering/ Scientist Associate II,"$4,000 a month",53.4,403,24 days,2016-10-17 21:26:39.609516
45,"Austin, TX",University of Texas at Austin,"System of Texas ( TRS ), subject to the. Contribute to funded research projects enabling access to world class computing, visualization and data resources at...",42e831aef2e153e6,Research Engineering/ Scientist Associate II - Junior Softwa...,"$4,916 a month",53.4,403,30+ days,2016-10-17 21:26:39.609516
46,"Austin, TX 78703",Qcue,"This position will be responsible for a wide range of data processing, data entry, and data quality assurance tasks assisting our Account Managers and Data...",aaa5f618ab02a6ef,Data Integrity Specialist,,,,30+ days,2016-10-17 21:26:39.609516
47,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,aea1e2f5a6650b35,Engineering Scientist Associate - Remote Sensing Computation...,"$5,400 - $6,500 a month",53.4,403,13 days,2016-10-17 21:26:39.609516
48,"Austin, TX 78730",Cognitive Scale,We are looking for highly motivated candidates with a solid background in statistical NLP -- specifically in some of the areas including but not limited to deep...,53f7c27dd000ff95,Statistical NLP,,,,25 days,2016-10-17 21:26:39.609516
49,"Austin, TX",University of Texas at Austin,"Advanced coursework or significant experience related to data analysis and artificial intelligence (statistics, data mining, scalable machine learning, pattern...",dad38a997c70e7cd,Engineering Scientist - R and D Data Analysis Developer,"$6,250 - $10,833 a month",53.4,403,30+ days,2016-10-17 21:26:39.609516
50,"Austin, TX",Wargaming America,Builds and provisions analytical sandboxes for data scientists and analysts. Enterprise Data Architect in WGBI Data Services....,dff2ba5509e1f0bb,Data Integration Engineer,,,,30+ days,2016-10-17 21:26:39.609516
51,"Austin, TX",HomeAway,"Data Analytics is responsible for building the analytics platform, tools, and solutions in real-time streaming and batch mode to enable HomeAway’s internal...",1588123d2d7ebda0,"Architect, Data Analytics",,52.199997,49,30+ days,2016-10-17 21:26:39.609516
52,"Austin, TX",Dept of State Health Services,At least one year experience in a clinical laboratory setting that includes clinical microbiology. Provides laboratory services to health care related...,fd24a2308c78bcae,Microbiology Supervisor / MLS Program Director,"$4,500 - $4,900 a month",51.6,18,3 days,2016-10-17 21:26:39.609516
53,"Austin, TX",Volt Workforce Solutions,"Deep understanding and practical experience with machine learning algorithms for. Data mining competition experience preferred (Kaggle, KDDCUP, etc)....",2d1b00fcf2a538ea,Machine Learning Engineer,"$120,000 - $150,000 a year",43.2,1513,20 days,2016-10-17 21:26:39.609516
54,"Austin, TX",General Assembly,"Our Data Science Immersive course is a brand-new, life-changing educational experience where students leave with the skills and mindsets to take on new careers...",f9e935b3f0e17866,Data Science Immersive Instructor,,52.800003,74,30+ days,2016-10-17 21:26:39.609516
55,"Austin, TX 78759 (Arboretum area)",CreditCards.com,"2-3+ years of relevant experience in a data science, business analytics, business intelligence or comparable data engineering role, including data warehousing...",d069b00c22de4d56,Data Scientist,,54.0,2,30+ days,2016-10-17 21:26:39.609516
56,"Austin, TX 78730",Cognitive Scale,The ability to understand some of the statistics and machine learning required by the domain. Our task is to manage this complexity with quality engineering....,8539967772bb4556,Software Engineer - Machine Learning,,,,30+ days,2016-10-17 21:26:39.609516
57,"Austin, TX",General Motors,"Applying machine learning methodology, with emphasis on applying and integrating AI, graph analytic and deep learning preferred....",f038a3a8529cd146,Sr. Artificial Intelligence Computer Scientist,,52.199997,2830,3 days,2016-10-17 21:26:39.609516
58,"Austin, TX",University of Texas at Austin,"System of Texas ( TRS ), subject to the. Contribute to funded research projects enabling access to world class computing, visualization and data resources at...",87c912eef77a5f93,Research Engineering/ Scientist Associate III - Software Eng...,"$5,541 a month",53.4,403,30+ days,2016-10-17 21:26:39.609516
59,"Austin, TX",Lifetime Fitness,Experience tracking statistical data for basketball games. Track all relevant statistics during games. Work closely with League Coordinator to ensure member...,104cf9cc38e8b546,Ultimate Hoops Statistician,,42.6,752,30+ days,2016-10-17 21:26:39.609516
60,"Austin, TX",Intersys Consulting,"Strong knowledge of data mining / predictive modeling tools such as TD Aster, SAS, R, Python as well as proficient in SQL and exposure to Teradata, Oracle, and...",139b865f93ff2658,Data Scientist,,,,30+ days,2016-10-17 21:26:39.609516
61,"Austin, TX",Amazon Corporate LLC,"You will work directly with machine learning scientists to scale up collaborative filtering models on retail purchases, Prime Video views, Prime Music streams,...",0fc1cf64b62f0099,"Software Development Engineer, Big Data",,43.2,9618,30+ days,2016-10-17 21:26:39.609516
62,"Austin, TX 78754","Samsung Austin Semiconductor, LLC","Utilization of Data Science, Machine Learning, and Statistics concepts to create improvement systems for factory operation....",c99c0adca8810d4c,Data Scientist,,44.4,1817,30+ days,2016-10-17 21:26:39.609516
63,"Austin, TX 78754",Samsung,"Working with large data volumes on Hadoop cluster, including operations and ETL • Utilization of Data Science, Machine Learning, and Statistics concepts to...",64f9decf32ff63ec,Data Scientist,,44.4,1817,30+ days,2016-10-17 21:26:39.609516
64,"Austin, TX",IBM,"This individual should have a broad range of skills including leadership, strategic consulting, research, analysis, project and stakeholder management, and...",458dfa1aac70252e,Strategic Editorial Digital Research Analyst,,51.0,12128,30+ days,2016-10-17 21:26:39.609516
65,"Austin, TX",Texas Department of Public Safety,Ability to present scientific data and the results of analyses to a lay jury in an understandable manner. Forensic Scientist I-III....,fc2cd185720d282f,"Forensic Scientist I-III (Forensic Document Examination), LE...","$3,616 - $5,433 a month",44.4,98,12 days,2016-10-17 21:26:39.609516
66,"Austin, TX",City of Austin,"Skill in data analysis and problem solving. A detailed and complete employment application is required to help us better evaluate your qualifications, and will...",35eb6f5381ace4b7,Forensic Scientist-DNA (8 Openings),$23.44 - $29.80 an hour,52.800003,85,12 days,2016-10-17 21:26:39.609516
67,"Austin, TX 78723 (Windsor Park area)",Luna Data Solutions,"Machine Learning Engineer. 100% paid employee health, dental, life, and vision insurance. Experience of knowledge of advanced ML techniques (Bayesian networks,...",ab5bcf18d6b7b780,Machine Learning Engineer (Jr.),,,,30+ days,2016-10-17 21:26:39.609516
68,"Austin, TX",HomeAway,"You’ll partner with our Data Scientist to understand objectives, then work alongside our Engineers and Analysts to build data streams that power our analytical...",eedf73ebc130b937,Staff Hadoop Developer,,52.199997,49,30+ days,2016-10-17 21:26:39.609516
69,"Austin, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours. We work on software that provides data and data services...",3f7f1418c3954f4f,Software Development Internship - Austin,,41.4,74,3 days,2016-10-17 21:26:39.609516
70,"Austin, TX 78731",Indeed,"How a Data Scientist works. As a Data Scientist at Indeed your role is to follow the data. We are looking for a mixture between a statistician, scientist,...",c283ca57a6c28428,Data Scientist,,53.4,132,30+ days,2016-10-17 21:26:39.609516
71,"Austin, TX",IBM,"Experience with machine learning, text analysis, data mining, statistical analysis, and natural language processing....",e18c594b3f752373,"Technical Sales Specialist - Analytics, Distribution and Ret...",,51.0,12128,11 days,2016-10-17 21:26:39.609516
72,"Austin, TX","RetailMeNot, Inc.","Use data mining and machine learning to design and develop recommendation engines and other data products which drive user engagement, retention and...",76346af3c8c2632e,Senior Data Scientist,,43.8,9,30+ days,2016-10-17 21:26:39.609516
73,"Austin, TX",Small Board Inc,"Visio, Data Mapping, Business Process, Data Migration, Data Integration between legacy and latest applications. BA With Data Analysis....",666d722cb0a64e3c,Business Analyst With Data Analysis,,,,30+ days,2016-10-17 21:26:39.609516
74,"Austin, TX",Zynga,"Experience managing Data Scientists and Analysts. Probability, statistics, data mining, predictive modeling, experimental design, computational analytics,...",8a1b030c61ca6b4e,Principal Data Scientist,,44.4,36,30+ days,2016-10-17 21:26:39.609516
75,"Austin, TX",Amazon Corporate LLC,"Demonstrated experience incubating and commercializing new ideas, working closely with research scientists and technical teams from concept generation through...",8f414de328d3e2bc,Data Engineer - Order Assignment Optimization,,43.2,9618,30+ days,2016-10-17 21:26:39.609516
76,"Austin, TX",CLEAResult,"Superior analytical skills, as demonstrated by a track record of thought leadership and problem solving activities, preferably within a consulting and/or...",8513541a2dad4e82,"Senior Data Analyst, Market Research & Intelligence",,39.6,33,30+ days,2016-10-17 21:26:39.609516
77,"Austin, TX",ARM Ltd.,"They will also work with other ARM divisions, segment marketing specialists and third-party to ensure the availability of SoC components, software tools,...",38f6271231018a2f,2017 CPU Product Management-Computer Vision & Machine Learni...,,,,30+ days,2016-10-17 21:26:39.609516
78,"Austin, TX 78731",Natera,"Natera is seeking a highly skilled Clinical Data Operator to join the operation team. The Natera team consists of highly dedicated statisticians, geneticists,...",45963707f3c2ff58,Clinical Data Operator,,39.6,21,30+ days,2016-10-17 21:26:39.609516
79,"Austin, TX",Precision For Value,"Administrative hospital data, Electronic health record data, Registry data (SEER, SEER-Medicare, etc.), Survey data (NHANES, MEPS, NHIS, HRS, etc.)....",1572aaa3b5b9a552,"Research Scientist, Advanced Modeling",,40.8,3,30+ days,2016-10-17 21:26:39.609516
80,"Austin, TX",IBM,"Basic knowledge in key CIO skills such as mobile, social, risk, analytics and data scientist. The internship would require skills in Agile ways of working,...",fd0b7a6a4e0177ed,Information Technology Intern,,51.0,12128,30+ days,2016-10-17 21:26:39.609516
81,"Austin, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",33bcb6ccec884c01,"Manager, Client Services (PartsVoice)",,41.4,74,10 days,2016-10-17 21:26:39.609516
82,"Austin, TX",NVIDIA,"Experience working with academic research community supporting computer vision, data analytics, or Deep Learning....",8a8fd4beee7af530,Solution Architect (Western Region),,51.6,88,5 days,2016-10-17 21:26:39.609516
83,"Austin, TX",Google,"As a Technical Curriculum Developer, you will work closely with technical subject matter experts (SMEs) to design, develop and maintain technical learning...",1d2b6094f09c8e9f,"Technical Curriculum Developer, Google Cloud Platform",,52.800003,1219,17 days,2016-10-17 21:26:39.609516
84,"Austin, TX 78731",Natera,"Communicates electronically with Customer Care Specialists, Inside Sales Specialists, Clinical Laboratory Scientists, Genetic Counselors and Engineering to...",0c01212296aa77a7,Clinical Data Reporter,,39.6,21,30+ days,2016-10-17 21:26:39.609516
85,"Austin, TX",HomeAway,A successful candidate will join a small team of similarly-skilled Data Scientists and Engineers executing a mission to research current advances in industry...,8dc15839bfef956b,Research Data Scientist,,52.199997,49,30+ days,2016-10-17 21:26:39.609516
86,"Austin, TX",Texas Legislative Council,"Collects and prepares demographic, economic, and subject area program data for statistical. For the use of initiative and independent judgment but is generally...",fcca183bf29fb789,Research Data Analyst,,52.199997,5,30+ days,2016-10-17 21:26:39.609516
87,"Austin, TX 78744",Bioo Scientific Corp.,As Bioinformatics Analyst you will work with bench scientists and leadership to analyze and interpret data for the purposes of improving our molecular biology...,ba2da783402d819b,Bioinformatics Analyst – 020,,,,30+ days,2016-10-17 21:26:39.609516
88,"Austin, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",44d3dbef743e1f40,Software Engineer III,,41.4,74,20 days,2016-10-17 21:26:39.609516
89,"Austin, TX",Asuragen,"This position will work in a highly interdisciplinary environment, interacting with other scientists and both internal stakeholders and external clients to...",2742f85b2af32a70,Developer/Analyst II,,55.199997,3,30+ days,2016-10-17 21:26:39.609516
90,"Austin, TX",National Instruments,"From daily tasks to grand challenges, NI helps engineers and scientists overcome complexity to exceed even their own expectations....",cbd9f60f77b06ec3,Intern/Co-op – Business Application Development (for 2017),,52.199997,89,30+ days,2016-10-17 21:26:39.609516
91,"Austin, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",79164e364087a204,Data Strategy Program Manager / Account Director,,41.4,74,13 days,2016-10-17 21:26:39.609516
92,"Austin, TX",HDR,"Seeking mid-level Water Resources Engineer (6+ years of experience) for project- and task-level management activities, as well as project engineering for all...",741fb4caabbc9571,Water Resources Engineer,,51.0,122,5 days,2016-10-17 21:26:39.609516
93,"Austin, TX",IHS,"3-5 years’ experience collecting and analyzing data specifically market analysis including identifying market drivers, and trends....",aa2e12dce113ab7f,Market Research Analyst,,42.6,102,30+ days,2016-10-17 21:26:39.609516
94,"Austin, TX 78701 (Downtown area)",Effective Spend,Manage campaigns to ensure that they continually improve over time. Master the art of performance analysis and client reporting through the daily use of tools...,e40d97a3f2d4670e,SEM Manager,,,,12 hours,2016-10-17 21:26:39.609516
95,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,dfcddcbf1495504f,Engineering Scientist Associate - System Support Engineering...,"$5,400 - $6,500 a month",53.4,403,13 days,2016-10-17 21:26:39.609516
96,"Austin, TX 73344",Intel,The SSG/DPD team is looking for a software development engineer to develop communications runtime middleware software to support high-speed communications from...,4c5e814d70d38a53,Senior Software Engineer - Machine Learning,,52.199997,1960,30+ days,2016-10-17 21:26:39.609516
97,"Austin, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",cf822889d7bc9d14,Business Security Officer,,41.4,74,3 days,2016-10-17 21:26:39.609516
98,"Austin, TX",IBM,Proven track record of leading a team of developers and data scientists. A successful candidate will be technically deep with an established background in...,2989de7491b6adda,Cognitive Software Engineer,,51.0,12128,30+ days,2016-10-17 21:26:39.609516
99,"Austin, TX",Simplex,"Experience with R, Python or similar Machine Learning languages/packages. You will work on the latest tools in Machine Learning, Cognitive Computing, Big Data,...",f5a7eba361144e17,Data Scientist,,42.0,12,30+ days,2016-10-17 21:26:39.609516
100,"Austin, TX 78731",Indeed,Work closely with stakeholders on the data demand side (analysts and data scientists). Create and manage data sources....,fc2162dff4ceba2a,Data Engineer,,53.4,132,30+ days,2016-10-17 21:26:39.609516
101,"Austin, TX",SparkCognition,"We are looking for a collaborative, self-starting, hungry Software Engineer to join our team of engineers, data scientists, and designers to deliver the next...",4e98a8ee4397470c,Software Engineer,,,,30+ days,2016-10-17 21:26:39.609516
102,"Austin, TX",IBM,Work closely with scientists to incorporate weather analysis and forecasting algorithms into production software systems....,0527de0f5c2bafb5,Senior Meteorological Software Engineer,,51.0,12128,20 days,2016-10-17 21:26:39.609516
103,"Austin, TX",Asuragen,"Demonstrates expertise in clean, modular coding in Microsoft Visual Studio, ASP.net, VB.net, C#, Python, SQL ( MS SQL, Postgres, MYSQL) programming, TFS/Git...",450d7697fa132bf3,Senior Software Engineer II,,55.199997,3,13 days,2016-10-17 21:26:39.609516
104,"Austin, TX",Nokia,"Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly...",1fbce91bc587f939,Hosted Services Production Operations Senior System Administ...,,51.6,1302,30+ days,2016-10-17 21:26:39.609516
105,"Austin, TX","Magic Leap, Inc.","Magic Leap is an eclectic group of visionaries, rocket scientists, wizards, and gurus from the fields of film, robotics, visualization, software, computing, and...",b8b2befe392754eb,Precision Prototype & Modeling Engineer,,54.0,2,30+ days,2016-10-17 21:26:39.609516
106,"Austin, TX",Intersys: Big Data and Application Development,"We are looking for a Data Scientist. As a Data Scientist you’ll play a major role in how they architect, visualize, and interpret critical data that is at the...",45c3e6fe2b12d4ee,Data Scienitist for Leading Big Data firm,,,,30+ days,2016-10-17 21:26:39.609516
107,"Austin, TX",XOR Data Exchange,"Our technical team consists of fast-paced, inventive developers and data scientists that like to have fun, learn, grow, and push ourselves....",ae33e1448f65e7c4,Senior Software Engineer/Team Lead,"$90,000 a year",,,30+ days,2016-10-17 21:26:39.609516
108,"Austin, TX",IBM,"Experience with machine learning, text analysis, data mining, statistical analysis, and natural language processing....",cc16ac5fb3bca145,Analytics Cloud Solutions Architect,,51.0,12128,3 days,2016-10-17 21:26:39.609516
109,"Austin, TX 78744",PPD,Mentor and supervise TA clinical scientists. Therapeutic and indication-specific development expertise across one or more therapeutic areas and one or more drug...,bf2b3e596b6cec00,"VP, Global Product Development (Neuroscience)-HOME-BASED",,41.4,225,13 days,2016-10-17 21:26:39.609516
110,"Austin, TX 78759 (Arboretum area)",MaxPoint,"Senior Data Scientist – Machine Learning. Mentor other data scientists in algorithms, models, tools, and products that make the team more efficient....",1cbceebb0f52ca79,Senior Data Scientist - Machine Learning,,,,30+ days,2016-10-17 21:26:39.609516
111,"Austin, TX 78730",Cognitive Scale,"CognitiveScale is looking for a Software Engineering Manager to manage a team of data scientists, machine learning experts and natural language processing...",9ba6e6897aabf44a,ML/NLP Manager,,,,20 days,2016-10-17 21:26:39.609516
112,"Austin, TX",NVIDIA,The NVIDIA compiler machine learning team is developing new and innovative solutions applying many aspects of machine learning to compilers and other...,cf044418d14eca97,Senior Machine Learning and Compiler Engineer,,51.6,88,30+ days,2016-10-17 21:26:39.609516
113,"Austin, TX",GE Aviation,"Architects, Data Scientists, Businesses & Product Manager. Lead the research and evaluation of emerging technology, industry and market trends to assist in...",ebce168a4dc3392f,Principal Software Architect - Austin,,51.0,237,2 days,2016-10-17 21:26:39.609516
114,"Austin, TX",ThisWay,"You will take a leadership role in our algorithm team to develop machine learning and behavior matching with respect to jobs, culture, work environments and...",3579f093859e8117,Machine Learning Algorithm Developer Engineer,,,,30+ days,2016-10-17 21:26:39.609516
