,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
231,"Chicago, IL",Civis Analytics,"As a data research analyst, you will join the Chicago-based team, working closely and collaboratively with data scientists and engineers to identify data needs...",d9dec42eff08bd6c,Data Research Analyst (All Levels),,,,30+ days,2016-10-17 21:24:16.414864
232,"Northbrook, IL",UL,"Ability to collaborate with peers, and work directly with Research Scientists and other team members in order to complete a project from start to finish....",cbf6ad97060b4ce8,Research Engineer - Wind Modeling,,39.6,7,25 days,2016-10-17 21:24:16.414864
233,"Chicago, IL 60611 (Near North Side area)",American Dental Association,Ability to present technical and scientific information in a language that is clear and concise to scientists and non-scientists....,9ddf0b28721612a0,Senior Research Associate - PhD,,40.8,12,30+ days,2016-10-17 21:24:16.414864
234,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"The Data Scientist family is accountable for using data to make decisions, which includes building predictive models and developing new machine learning...",5f26a6d91ea733cf,Senior Telematics Data Scientist,,44.4,2837,24 days,2016-10-17 21:24:16.414864
235,"Chicago, IL",Smith Hanley Associates,"Provide forecasting of future trends, predictive modeling, sampling, and data estimation. Statistical Research Scientist....",d5391db063f37904,Statistical Research Scientist,"$75,000 - $90,000 a year",51.6,12,6 days,2016-10-17 21:24:16.414864
236,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"The Data Scientist family is accountable for using data to make decisions, which includes building predictive models and developing new machine learning...",91f0f663f69cfea7,Senior Data Scientist,,44.4,2837,30+ days,2016-10-17 21:24:16.414864
237,"Chicago, IL 60631 (Norwood Park area)","National Board of Osteopathic Medical Examiners, I...",A National Center for Clinical Skills Testing is. To assess competencies for osteopathic medicine and related health care professions....,55f59ec7eca94b5b,Research Statistician,,,,11 days,2016-10-17 21:24:16.414864
238,"Chicago, IL",GE Transportation,"The Lead Data Scientist will demonstrate leadership in communicating business goals, programs, and processes for an area or business / market segment....",c6486fc496b6e1e6,Lead Data Scientist,,51.0,114,30+ days,2016-10-17 21:24:16.414864
239,"Chicago, IL",NFP,"Excellent writing skills with samples available for review. 2-5 years of experience in investment consulting, investment management, or other related area of...",115e66002bc50d24,"Research Analyst, CFA",,51.0,24,30+ days,2016-10-17 21:24:16.414864
240,"Chicago, IL","Technical Options, Inc",Experience with R preferred. Strong familiarity with a Linux environment and shell scripting. We are looking for a Quantitative Analyst in our Chicago office....,f0068950d9659429,Quantitative Analyst,,,,30+ days,2016-10-17 21:24:16.414864
241,"Chicago, IL",University of Chicago,"A minimum of one year health care clinical delivery or medical simulation experience as an EMT/EMT-P, respiratory therapy, med tech, etc......",5f72d82a6815c2fb,Simulation Technical Coordinator,,52.800003,226,3 days,2016-10-17 21:24:16.414864
242,"Chicago, IL",University of Chicago,"(75%) Scientific Editing - Electronically copyedit manuscripts, research proposals, figures, webpages, graphics, figures, and scientific presentations for...",f29666780ff3397e,Scientific Editor,,52.800003,226,17 days,2016-10-17 21:24:16.414864
243,"Chicago, IL",Levy Restaurant Limited Partnership,"Retrieve and assess large volumes of data from clients and their source systems using SQL, R, and similar tool sets....",2f14a8ff5ee7a362,Market Research Analyst,,44.4,519,30+ days,2016-10-17 21:24:16.414864
244,"Chicago, IL",Capital One,Lead Data Scientist –Optimization. Integrating with external data sources and APIs to discover interesting trends (NOAA Weather Data + Credit Card Transactions...,560befdb08906f96,Lead Data Scientist –Optimization,,44.4,2904,30+ days,2016-10-17 21:24:16.414864
245,"Chicago, IL",PepsiCo,PepsiCo Scientists are responsible for recognizing specific product-related opportunities to maximize market performance of existing brands and apply solid...,e64737826098868a,R&D Food Science Intern,,44.4,5094,30+ days,2016-10-17 21:24:16.414864
246,"Des Plaines, IL",Workbridge Associates,"Server-less architecture with high scalability, continuous stream processing, and machine learning algorithms to provide valuable, data-led insight....",727b8ab01ce824ea,Senior Data Scientist,"$130,000 - $180,000 a year",41.4,25,30+ days,2016-10-17 21:24:16.414864
247,"Wood Dale, IL",Agilent,Help customers translate data into insights in order to demonstrate the capabilities and value of Agilent’s biopharma workflow solutions....,464cbd74b2acada5,LCMS Applications Scientist,,52.199997,268,30+ days,2016-10-17 21:24:16.414864
248,"Chicago, IL 60637 (Woodlawn area)",The Museum of Science and Industry,"Ensure collection of events and attendance data in Raiser’s Edge database. In support of the mission and vision of the Museum of Science and Industry, manage...",0f4d46f022853bff,Manager of Special Events,,51.0,5,1 day,2016-10-17 21:24:16.414864
249,"Chicago, IL",WSP | Parsons Brinckerhoff,"Approximately 34,500 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",f728b274e74a306e,Client Support Analyst,,51.0,5,17 days,2016-10-17 21:24:16.414864
250,"Chicago, IL",Next Step Systems,"Chicago IL Jobs, Quantitative Analyst, C++, STL, UNIX, Linux, Scripting, Illinois Recruiters, Information Technology, IT. Quantitative Analyst, Chicago, IL....",ea15050b9c70e051,Quantitative Analyst,,,,30+ days,2016-10-17 21:24:16.414864
251,"Chicago, IL",Klein Hersh International,My client who is one of the global leaders in Analytics is looking for a Lead Data Scientist for their Healthcare Analytics division....,8a5ef5d281ce376a,Lead Data Scientist,,,,26 days,2016-10-17 21:24:16.414864
252,"Chicago, IL",Accenture,"Deep understanding of analytics, including data management, business intelligence, and predictive analytics. Accenture Analytics is a leader in Analytics, with...",e0c19ab705230d27,Analytics Strategy & Transformation Senior Manager - CPG/Ret...,,51.0,6923,4 days,2016-10-17 21:24:16.414864
253,"Chicago, IL",Androcles-Group,Candidates should have a Bachelors in Computer Science or related field and 5+ years as a SA or Data Scientist with “Big Data” experience....,e8612932730f6d3f,Sr. Solution Architect (Pre-Sales-Central Region-Mid West US...,,,,30 days,2016-10-17 21:24:16.414864
254,"Chicago, IL 60606 (Loop area)",Deloitte,"Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources or mash ups of new and existing data...",14dff012745d8131,Advanced Analytics Enablement Big Data Manager,,51.0,3469,30+ days,2016-10-17 21:24:16.414864
255,"Chicago, IL",Hillshire Brands,The Food Scientist I position is responsible for working with their manager to fulfill project requirements. Food Scientist I - Meat....,d96c6661e039206d,Food Scientist I - Meat,,44.4,426,12 days,2016-10-17 21:24:16.414864
256,"Chicago, IL",Wunderman,"We are 2,200 creative thinkers, 1,300 data scientists, and 3,500 business minds across 175 offices in 60 countries committed to driving customer engagement....",d86392f1e11d5ab7,Senior Account Executive,,43.8,53,12 days,2016-10-17 21:24:16.414864
257,"Chicago, IL",Morningstar,We transform data into insights that investors can use to reach their financial goals.The Role:. Establish and write Morningstar’s methodology and criteria for...,93daf2679eb0406d,Senior Credit REIT Research Analyst,,43.8,45,30+ days,2016-10-17 21:24:16.414864
258,"Chicago, IL",Rush University Medical Center,"Rush is a not-for-profit health care, education and research enterprise comprising Rush University Medical Center, Rush University, Rush Oak Park Hospital and...",50807777cc953021,Project Coordinator - Research Contracts Analyst,,51.0,251,12 days,2016-10-17 21:24:16.414864
259,"Chicago, IL",Options Away,"The role combines knowledge of statistical models, pricing, insurance or financial risk models, and option pricing strategies with strong abilities in data...",7cb6600457e22bcf,DATA SCIENTIST,,,,21 days,2016-10-17 21:24:16.414864
260,"Northbrook, IL",Astellas Pharmaceuticals,"The leader will manage a group of data scientists, modelers and solution architects and lead large and/or complex projects, interact with cross functional teams...",e972263beff4194b,"Director, RWI Data Science",,43.2,50,30+ days,2016-10-17 21:24:16.414864
261,"Chicago, IL",PPD,Work is performed in a laboratory and/or a clinical environment with exposure to electrical office equipment....,a72137700adbe973,"Senior Scientist - HPLC , Dissolution - Based in Portage , I...",,41.4,225,4 days,2016-10-17 21:24:16.414864
262,"Chicago, IL 60606 (Loop area)",Purohit Navigation,"We offer thoughtful research design, expertly executed data collection, and actionable research insights to spark brand success....",d0f6c9973097b56a,Market Research Analyst,,,,30+ days,2016-10-17 21:24:16.414864
263,"Northbrook, IL",Astellas Pharmaceuticals,Candidate is responsible to provide distributed computing related support for predictive analytics team and team of data scientists....,5d00cc3bae8febeb,"Assistant Director, Cloud Analytics Strategy",,43.2,50,10 days,2016-10-17 21:24:16.414864
264,"Evanston, IL",Northwestern University,"The Research Analyst collaborates with project leaders and staff, participates in all phases of the project, leads the day-to-day management of the study, and...",e0cdf0e5655c8818,Research Analyst 1,,52.199997,174,30+ days,2016-10-17 21:24:16.414864
265,"Chicago, IL 60601 (Loop area)",The LaSalle Network,LaSalle Network has partnered with the most reputable investment management consulting firm located in downtown Chicago looking for a Research Analyst . This,16c733be9107778b,Research Analyst,"$90,000 a year",41.4,50,30+ days,2016-10-17 21:24:16.414864
266,"McCook, IL",Talascend LLC,Utilizes established mathematical and scientific techniques to compile and analyze data. Requires a bachelor's degree and 0-4 years of experience in an...,520643d26dee4ea3,"Research & Development Engineer/Scientist - McCook, IL",,43.8,4,5 days,2016-10-17 21:24:16.414864
267,"Chicago, IL","Collaborative for Academic, Social, and Emotional...","In coordination with senior scientist, conduct policy scans, reviews and content analyses of state standards across the country in order to continually update...",9c8e4a40f41120f0,Research Project Manager,,,,13 days,2016-10-17 21:24:16.414864
268,"Chicago, IL",Morningstar,"Consisting of marketing managers, designers, writers, corporate communications professionals, digital strategists, behavioral scientists, and more, this...",f8c050c866ecd8c9,Content Manager,,43.8,45,30+ days,2016-10-17 21:24:16.414864
269,"Melrose Park, IL",Fresenius Kabi,Provides project support to Scientist and Lead Scientist. Assists Scientist / Lead Scientist with test method validations and special projects....,e1c0553f9f72cc79,ASSOCIATE SCIENTIST (MP00742),,44.4,68,9 days,2016-10-17 21:24:16.414864
270,"Chicago, IL",Civis Analytics,"PhD in microeconomics, econometrics, statistics, physics, or a comparable subject-- ABD with outstanding work or publication record may be considered....",42989814f0f63073,Senior Data Scientist - Statistics,,,,30+ days,2016-10-17 21:24:16.414864
271,"Chicago, IL","Geosyntec Consultants, Inc.","Our engineers, geologists, environmental scientists, and other technical and project staff specialize in the areas of contaminated site assessment and...",705a9e1cdb09a6ba,Entry-Level Civil / Geotechnical Engineer (40291),,,,30+ days,2016-10-17 21:24:16.414864
272,"Glenview, IL",SC Business Unit 3,"Our engineers, scientists, consultants, construction managers, and affiliated professionals work together to deliver smart solutions to our public and private...",61ca277671f02de4,Plumber,,,,3 days,2016-10-17 21:24:16.414864
273,"Chicago, IL 60654 (Loop area)",Tempus,"Work in interdisciplinary groups of scientists, engineers, and product developers to translate research into clinically actionable insights for our clients....",41c3a52c76e9faa7,Computational Biologist- Tumor Biology,,51.0,7,30+ days,2016-10-17 21:24:16.414864
274,"Oakbrook Terrace, IL",Cox Automotive,"The Campaign Marketing Manager (CMM) serves as the marketing teams chief data scientist, leading the campaign analytics practice and campaign data strategy for...",cd0ee82a43928bb9,"Manager, Campaign Marketing",,40.8,42,11 days,2016-10-17 21:24:16.414864
275,"Chicago, IL",Northwestern University,"Under the direction of research scientists, and reporting to the PI, perform a wide variety of duties related to the conduct and analysis of clinical research...",873888ae93d1a306,Research Study Assistant,,52.199997,174,30+ days,2016-10-17 21:24:16.414864
276,"Chicago, IL",Chamberlain Advisors,"Master’s or PhD level degree within a highly quantitative subject such as statistics, physics, or mathematics....",5fcb6f5fe79ca7b0,Senior Quantitative Analyst,,,,13 days,2016-10-17 21:24:16.414864
277,"Elk Grove Village, IL 60007",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",a97367bda4c601c9,Critical Incident Manager,,44.4,1657,19 days,2016-10-17 21:24:16.414864
278,"Chicago, IL",University of Chicago,"The Open Science Data Cloud (OSDC) provides the scientific community with resources for storing, sharing, and analyzing terabyte- and petabyte-scale scientific...",a331416428dd4e53,Senior Software Engineer,,52.800003,226,7 days,2016-10-17 21:24:16.414864
279,"Chicago, IL",Chamberlain Advisors,Manage and maintain the Quantitative Risk Management department’s technical documentations including model research papers and margin / risk methodology...,29141639115a6c65,Business Analyst / Technical Writer - Quantitative Risk Mana...,,,,13 days,2016-10-17 21:24:16.414864
280,"Chicago, IL",Aon,"Creating access to health care and retirement for millions, Aon. By applying for a position with Aon, you....",b706dea54d2dfbbe,Sr. Analyst-Fixed Income Manager Research,,43.2,1645,30+ days,2016-10-17 21:24:16.414864
281,"Chicago, IL 60601 (Loop area)",Strike Social,"Collaborate with data scientists and graphic artists to create infographics, data reports and more that position Strike as an industry expert....",7d6e1df4187fae24,Senior Content Manager,,,,30+ days,2016-10-17 21:24:16.414864
282,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"The Data Scientist family is accountable for using data to make decisions, which includes building predictive models and developing new machine learning...",0a67859f19d5d037,Senior Automation Data Scientist,,44.4,2837,30+ days,2016-10-17 21:24:16.414864
283,"Chicago, IL 60654 (Loop area)",Tempus,"But, even as genomic sequencing has become less expensive and more widely available, cancer patients are treated in much the same way today as they were decades...",a50dc974dbc02c74,Digital Marketing Manager,,51.0,7,30+ days,2016-10-17 21:24:16.414864
284,"McCook, IL",Honeywell,"Providing project management support, resource planning and develop budgets for capital projects. Providing process control and data acquisition support for the...",8ce3d24b43cbeb17,Engineer/Scientist Sr R&D 1,,44.4,3477,13 days,2016-10-17 21:24:16.414864
285,"Rolling Meadows, IL",Illinois Technology Association,"They lead teams of designers, engineers, data scientists and analysts to define product strategy and develop, launch, and enhance products and services that...",1ef9343412013711,Capital One - Digital Product Manager - Case Management Team,,,,2 days,2016-10-17 21:24:16.414864
286,"Evanston, IL",Northwestern University,"This individual will be a member of CAMI and joining a team of research scientists and technicians, who are part of the Chemistry of Life Processes (CLP)...",5a4f370869f17665,"Research Associate, Nuclear Imaging",,52.199997,174,30+ days,2016-10-17 21:24:16.414864
287,"Chicago, IL",Civis Analytics,"Master’s degree in a technical field,such as statistics, machine learning, physics, engineering, or computer science, or a bachelor’s degree and outstanding...",2f6f9508fb53a047,Senior Data Scientist - Engineering,,,,30+ days,2016-10-17 21:24:16.414864
288,"Harvey, IL",Fuchs Lubricants Co.,"Able to manage multiple projects, report on technical subjects and to be a diligent problem solver, while maintaining a clear sense of priorities and focus....",ddb9a06dd34f4401,R&D Chemist/ Scientist,,,,17 days,2016-10-17 21:24:16.414864
289,"Chicago, IL","Nuveen Investments, LLC",Bachelor’s degree and 5 to 8 years of relevant investment experience is required. Nuveen Asset Management’s Real Asset investment philosophy incorporates an...,a919e2f350ece8f2,Senior Research Analyst - Global Real Asset Debt,,,,30+ days,2016-10-17 21:24:16.414864
290,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"Data Scientists, Product Managers, Software Engineers, Your Customers, et al). Manage direct reports, as applicable....",faf7c92669b38dad,"Sr. Digital Product Manager, Data Platform",,44.4,2837,30+ days,2016-10-17 21:24:16.414864
291,"Chicago, IL",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",454d0dc7b30c9623,Sales Associate,,41.4,74,7 days,2016-10-17 21:24:16.414864
292,"Chicago, IL 60611 (Near North Side area)",Northwestern University,Experience with support of researchers and scientists. Must be able to manage a complex project and maintain accuracy while working on complex tasks....,bf882818cec6a5e2,Senior Developer,,52.199997,174,30+ days,2016-10-17 21:24:16.414864
293,"Chicago, IL",Workbridge Associates,"Mid, Senior, Lead, Data, Scientist, Machine, Learning, Predictive, Analytics, Engineer, Developer, Python, R, Hadoop, Hive, Impala, Spark, Storm, Pig,...",f1260107aa9cb7ed,Director of Data Science,"$200,000 a year",41.4,25,7 days,2016-10-17 21:24:16.414864
294,"Lemont, IL",Argonne National Laboratory,"Good experience and skills in interdisciplinary research involving mathematicians, computer scientists, and discipline scientists....",58c6d283ba87a539,Assistant Computational Scientist,,52.199997,79,30+ days,2016-10-17 21:24:16.414864
295,"Chicago, IL 60654 (Loop area)",Experis,"They work collaboratively with both product teams and data scientists in support of business goals. We need you to get your hands dirty with raw data, and...",2a6351254c341b1b,Product Manager- Machine Learning,,43.8,296,13 days,2016-10-17 21:24:16.414864
296,"Rolling Meadows, IL",Capital One,"They lead teams of designers, engineers, data scientists and analysts to define product strategy and develop, launch, and enhance products and services that...",20c64f5e57307e1e,Digital Product Manager - Case Management Team,,44.4,2904,2 days,2016-10-17 21:24:16.414864
297,"Chicago, IL",Federal Reserve Bank of Chicago,"Under the direction of the Data Scientist, collects, aggregates, and analyzes data from multiple internal sources to drive insights into business performance....",533d2fe81ef0efbf,Business Intelligence Analyst,,51.6,314,30+ days,2016-10-17 21:24:16.414864
298,"Chicago, IL 60601 (Loop area)",Marquette Associates Inc,Flexible spending plans for health care and dependent care; College degree with 5-10 investment related experience in the financial service sector or advanced...,9b0df93f3cae08c6,Research Analyst,,,,26 days,2016-10-17 21:24:16.414864
299,"Chicago, IL",Cray,"CRAY) provides innovative systems and solutions enabling scientists and engineers in industry, academia and government to meet existing and future simulation...",676560f539bb26cf,District Service Manager,,52.800003,3,30+ days,2016-10-17 21:24:16.414864
300,"Chicago, IL 60654 (Loop area)",Citizens United for Research in Epilepsy,"We identify and fund cutting-edge research, challenging scientists worldwide to collaborate and innovate in pursuit of this goal....",09b47ad297905486,"Manager, Special Events and Community Engagement",,,,12 days,2016-10-17 21:24:16.414864
301,"Lemont, IL",Argonne National Laboratory,"With renowned scientists from around the world, the Institute for Molecular Engineering is defining a nascent field of study that has the potential to address...",14d5033d335fb160,Postdoctoral Appointee - Institute for Molecular Engineering...,,52.199997,79,6 days,2016-10-17 21:24:16.414864
302,"Chicago, IL 60611 (Near North Side area)",Levy Restaurants,"Retrieve and assess large volumes of data from clients and their source systems using SQL, R, and similar tool sets....",40f15e78e8bb8e68,Market Research Analyst,,44.4,519,30+ days,2016-10-17 21:24:16.414864
303,"Itasca, IL",National Safety Council,"Analyzes and interprets survey data. Courses in health and safety, statistics, psychometrics, survey research, research methods or experimental design....",1d57c7e5adfd82a6,Senior Survey Research Analyst,,43.2,17,30+ days,2016-10-17 21:24:16.414864
304,"Chicago, IL 60654 (Loop area)",Tempus,"Experience in genomic medicine, deep phenotyping, clinical data mining, adverse drug events, drug-drug interactions, clinical data mining, network medicine,...",71e49b8c2c3df3be,Computational Biologists- Pharmacogenomics,,51.0,7,30+ days,2016-10-17 21:24:16.414864
305,"Chicago, IL",Civis Analytics,"Engineers collaborate across departments with our data scientists and analysts who are not only the best and brightest in their fields, but are also eager to...",2f376584be8197a7,Senior Software Engineer,,,,26 days,2016-10-17 21:24:16.414864
306,"Chicago, IL",Civis Analytics,"As a Software Engineer, you will join our Chicago-based technology team, working collaboratively with other engineers, analysts, and data scientists to serve...",1729bc1767f1af55,New Graduate - Software Engineer,,,,30+ days,2016-10-17 21:24:16.414864
307,"Chicago, IL",Civis Analytics,"The Product Design intern will join our Chicago-based product team, working collaboratively with engineers, data scientists, product managers, and other...",4efdea4229c4e130,Product Design Internship - Summer 2017,,,,30+ days,2016-10-17 21:24:16.414864
308,"Oakbrook Terrace, IL",Ferrara Candy Company,Works directly with Staff and Senior Scientists and sometimes directly with Marketing contacts on project execution and timelines....,a00c6590e35ade3a,Food Scientist,,40.8,21,2 days,2016-10-17 21:24:16.414864
309,"Chicago, IL",Publicis Healthcare Communications Group,"The Strategic Planning group works collaboratively with Account Management, Creative, Media, Advocacy, Scientific and Speaker Bureau team members, ensuring all...",a620519b38c51138,Engagement Strategist - Discovery USA,,,,30+ days,2016-10-17 21:24:16.414864
310,"Chicago, IL",NJF Search,"As such, the role involves developing novel machine learning techniques and applying them to seek patterns in large, dirty and noisy data sets....",c78d7c1271ac3b6e,Machine Learning Researcher,,,,30+ days,2016-10-17 21:24:16.414864
311,"Chicago, IL",National Opinion Research Center (NORC),"Since 1941, NORC has applied sophisticated methods and tools, innovative and cost-effective solutions, and the highest standards of scientific integrity and...",5c65082dbf691cf6,Senior Research Scientist - Public Health,,,,30+ days,2016-10-17 21:24:16.414864
312,"Chicago, IL 60604 (Loop area)",Motorola Solutions,The Data Scientist Team is located in the Chief Technology Organization of MSI. As a member of the data science team you will work with industry leaders to...,342fe1f655a01543,Software Engineer,,52.199997,1678,30+ days,2016-10-17 21:24:16.414864
313,"Skokie, IL",Fresenius Kabi,We currently have an opportunity for an Associate Scientist for Stability Formulation responsible for performing scientific functions to support formulation...,978d4f7fe8b275ea,"ASSOCIATE SCIENTIST, STABILITY FORMULATION (SK00102)",,44.4,68,6 days,2016-10-17 21:24:16.414864
314,"Abbott Park, IL",inVentiv Health Clinical,"Clinical Statistician II - C*. Expertise in predictive modeling, machine learning, and variety of classical statistical methods such as mixed-effects-models,...",4e790de260999b74,Clinical Statistician (Genomics and Biomarker),,43.8,52,30+ days,2016-10-17 21:24:16.414864
315,"Elk Grove Village, IL",Grecian Delight Foods Inc,Prioritizes project work load for all Meat NPD projects. The backup for this position is R&D Manager or R&D Scientist....,5f39f39d9e6223e4,Meat Food Scientist,,,,30+ days,2016-10-17 21:24:16.414864
316,"Chicago, IL",Morningstar,"The position is based in Chicago.ResponsibilitiesPlan, assign, write, edit, and manage content for Morningstar magazine.Ensure content is high quality, meets...",0de8e55aedb53604,Managing Editor,,43.8,45,24 days,2016-10-17 21:24:16.414864
317,"Chicago, IL",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",5746ace18ce55390,Digital Marketing Consultant III,,41.4,74,10 days,2016-10-17 21:24:16.414864
318,"Chicago, IL",Selby Jennings,3-5 years of experience with machine learning and big data analytics. They are looking to expand their Big Data analytics team with experienced quant...,b0908b2fe3ea1f5a,Quantitative Researcher – Big Data and Machine Learning,"$125,000 - $175,000 a year",,,30+ days,2016-10-17 21:24:16.414864
319,"Chicago, IL",Xaxis,"Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and...",4bdfd3e2c285a692,Account Manager,,43.2,6,30+ days,2016-10-17 21:24:16.414864
320,"Chicago, IL",Workbridge Associates,"Mid, Senior, Lead, Data, Scientist, Machine, Learning, Predictive, Analytics, Engineer, Developer, Python, R, Hadoop, Hive, Impala, Spark, Storm, Pig,...",95a64b9d64637348,Natural Language Processing Scientist,"$145,000 a year",41.4,25,10 days,2016-10-17 21:24:16.414864
321,"Chicago, IL",SpotHero,"Applying data transformations, modeling, metric definitions, etc. on a streaming data pipeline to support real-time analytics....",a729747362b10c90,Senior Data Engineer,,,,30+ days,2016-10-17 21:24:16.414864
322,"Evanston, IL",NorthShore University HealthSystem,"Demonstrated success collaborating with clinical investigators or basic scientists. Performs statistical analyses for a variety of clinical research activities,...",590ab8136c6614c3,Sr. Biostatistician,,43.2,73,30+ days,2016-10-17 21:24:16.414864
323,"Chicago, IL",Civis Analytics,"Engineers collaborate across departments with our data scientists and analysts who are not only the best and brightest in their fields, but are also eager to...",8bd1aa650855f2ea,Front End Engineer (Senior/Associate),,,,18 days,2016-10-17 21:24:16.414864
324,"McCook, IL",Acro Service Corporation,Utilizes established mathematical and scientific techniques to compile and analyze data. Requires a bachelor degree and 0 - 4 years of experience in an...,93a90d3f9d2a1c76,Research & Development Engineer/ Scientist ACRO,,40.2,32,4 days,2016-10-17 21:24:16.414864
325,"Chicago, IL 60603 (Loop area)",Merkle Inc.,"The successful candidate will be able to display thought leadership, technical prowess, and the ability to manage cross-division, cross-functional teams from...",d9c4647708f91786,"Sr. Solution Developer, Senior Analyst",,42.0,2,30+ days,2016-10-17 21:24:16.414864
326,"Chicago, IL",Precision For Value,"At Precision, you will collaborate with teams that include former payers, data scientists, health economists, marketing strategists, and promotional...",350f0ad7588a4b4d,Assistant Account Executive - Medical Communications Job,,40.8,3,3 days,2016-10-17 21:24:16.414864
327,"Chicago, IL",dbHMS,Conduct quality assurance reviews to ensure engineering quality and accurate technical content of project documents....,86e23473cbc0bc57,Commissioning Engineer,,51.0,2,20 days,2016-10-17 21:24:16.414864
328,"Chicago, IL",University of Chicago,"The candidate will join an outstanding group of quantitative implementation scientists who apply state-of-the-art analytic methods to a broad range of research,...",aa70f3f268796c4f,Research Associate (Asst/Assoc/Prof) - Infectious Diseases (...,,52.800003,226,30+ days,2016-10-17 21:24:16.414864
329,"Chicago, IL",Morningstar,"R, MATLAB)Experience with data visualization is a plus (e.g. As a Senior Quantitative Analyst, you will lead the full research cycle including ideation, data...",6da99b56039b9277,Senior Quantitative Analyst,,43.8,45,30+ days,2016-10-17 21:24:16.414864
330,"Hillside, IL",Intertek,"ENVIRONMENTAL STAFF SCIENTIST. Report writing (including data summarization and tabulation). PSI, an Intertek company has an immediate search for a Staff...",4a970efbadddfb9b,Staff Scientist,,42.0,471,30+ days,2016-10-17 21:24:16.414864
331,"Downers Grove, IL",DeVry University,"The Data Scientist has a passion for analyzing data and through theory-based inquiry, hypothesis testing and process analytics, discover new insights and trends...",8a85d22d1638dc2b,Senior Manager Predictive Analytics,,43.8,720,30+ days,2016-10-17 21:24:16.414864
332,"Chicago, IL 60654 (Loop area)",Citizens United for Research in Epilepsy,"We identify and fund cutting-edge research, challenging scientists worldwide to collaborate and innovate in pursuit of this goal....",90e733935664cd79,Manager of Media Relations and Integrated Marketing,,,,12 days,2016-10-17 21:24:16.414864
333,"Chicago, IL",University of Chicago,"These scholars pursue this mission through research, the education of basic scientists, physicians, and others interested in living things, and through...",4500194704bed28b,MSTP Admin Dir for Admissions & Student Programs,,52.800003,226,12 days,2016-10-17 21:24:16.414864
334,"Chicago, IL",All-In Analytics,Looking for a seasoned manager very strong in machine learning and big data to build and lead a team of data scientists and engineers at a Fortune 100 company...,031bec76dd816a15,Head of Machine Learning Big Data,,,,30+ days,2016-10-17 21:24:16.414864
335,"Chicago, IL 60605 (Near South Side area)",TeamSoft,"More specifically, you would work closely with Data Scientists and other technical experts on data engineering initiatives to:....",5447cb0a3a156675,Data Engineer Developer / Data Scientist,,55.199997,3,6 days,2016-10-17 21:24:16.414864
336,"Deerfield, IL",BAXTER,"They play the role s of employee advocates, strategic business partners, change agents , and process experts, applying competencies in human capital planning,...",0a87e6f9deb8aa01,2016 National Black MBA Association Conference,,51.0,703,25 days,2016-10-17 21:24:16.414864
337,"Chicago, IL 60607 (Near West Side area)",eSpark,"The opportunity to work on a rare mixed and passionate team of experienced teachers, engineers, designers, and data scientists....",2c4e70b33d9309aa,Inbound Marketing Manager,,,,30+ days,2016-10-17 21:24:16.414864
338,"Chicago, IL",Civis Analytics,"At Civis Analytics, we're building a data science platform, making cutting-edge machine learning and predictive modeling techniques available to a broad...",6c20bbb3a3876163,Senior Engineer - Site Reliability,,,,27 days,2016-10-17 21:24:16.414864
339,"Evanston, IL",Jobspring Partners,"Vice President, Analytics, Downtown, SQL, BI Tools, VBA, Python, Java, Agile Methodologies, Data Science, Data Engineer, Marketing Analytics, Data Scientist,...",7c51651b70cda69d,VP of Analytics (Deep Learning),"$160,000 - $180,000 a year",40.8,12,30+ days,2016-10-17 21:24:16.414864
340,"Chicago, IL",University of Chicago,"These scholars pursue this mission through research, the education of basic scientists, physicians, and others interested in living things, and through...",7e61f5c388105e1e,Budget Director,,52.800003,226,12 days,2016-10-17 21:24:16.414864
341,"Chicago, IL",Food Management Search,"Salary $75 - $95K, Health, 401k matching,. Data, drawing conclusions, documenting,. A technical leadership role providing direction....",6d1ffb87eef42c61,Food Scientist MS or PhD - Meat Products,"$75,000 - $95,000 a year",,,30+ days,2016-10-17 21:24:16.414864
342,"Chicago, IL",University of Chicago,"These scholars pursue this mission through research, the education of basic scientists, physicians, and others interested in living things, and through...",e00920f027b6a3e7,Finance Analyst,,52.800003,226,23 days,2016-10-17 21:24:16.414864
343,"Chicago, IL 60654 (Loop area)",Tempus,"PhD in clinical laboratory science, chemical, physical or biological science and 3 years of experience in high-complexity clinical cytogenomics....",d881387adf77273c,Senior Scientist I - Clinical NGS,,51.0,7,17 days,2016-10-17 21:24:16.414864
