,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
218,"Washington, DC",RAND Corporation,"Research Assistants work with teams of experienced researchers, including political scientists, organizational psychologists, behavioral scientists and...",a15df407450ee442,Research Assistant,,44.4,12,2 days,2016-10-17 21:32:25.026828
219,"Silver Spring, MD 20910","Riverside Technology, inc.",The individual will work with a team of federal and contractor engineers and scientists in support of OPPA-supported conferences....,bfc1bbb5c2eb9c0d,Junior Space System Engineer,,,,19 days,2016-10-17 21:32:25.026828
220,"Arlington, VA",International Development Group,"Strong statistical programming skills with standard software, including STATA, SAS, R, E-VIEWS or others. Experience with survey programming using Open Data Kit...",2578c2162d8278a5,Senior Statistician,,,,24 days,2016-10-17 21:32:25.026828
221,"Herndon, VA 20170",Raytheon,"Top Secret clearance with polygraph Native level proficiency of Arabic language Bachelor’s degree in Business, Marketing, International Relations, Economics or...",1a101df187fb217e,Web Based Research Analyst,,51.0,1247,5 days,2016-10-17 21:32:25.026828
222,"Reston, VA","Synchronoss Technologies, Inc.","In Statistics, Mathematics, or a related quantitative field Experience in applied data analysis, particularly in applied predictive modeling and statistical...",5a749bef7bcfdd1a,Data Scientist - Architect,,,,17 days,2016-10-17 21:32:25.026828
223,"Reston, VA",Synchronoss,"In Statistics, Mathematics, or a related quantitative field Experience in applied data analysis, particularly in applied predictive modeling and statistical...",2aa080f95903d142,Data Scientist - Architect,,43.8,14,17 days,2016-10-17 21:32:25.026828
224,"Silver Spring, MD",Oak Ridge Associated Universities,"Experience working with clinical trial data and a familiarity with data standards, especially as they relate to clinical trials and health records, data...",9ac1cb1ffc80e580,Clinical Trial Data Transformation & Integration Fellowship...,,43.2,15,30+ days,2016-10-17 21:32:25.026828
225,"Washington, DC",Vencore,"Support and implements all phases of scientific and engineering projects such as design, development, testing, modeling, simulating, training and documentation....",c2fb69f6683e5381,Operations Research Analyst,,42.0,43,11 days,2016-10-17 21:32:25.026828
226,"Arlington, VA",Oak Ridge Associated Universities,S/he may collaborate with scientists across those disciplines to participate in original interdisciplinary scientific research....,30d73e861bbf7f9d,Emergent Statistical Approaches in Quantitative Health Risk...,,43.2,15,11 days,2016-10-17 21:32:25.026828
227,"Bethesda, MD",Evidera,Broad experience in SLR methods in health economics and/or health services research. This role will also involve scientific responsibility for project...,bb76411c68828b53,"Research Scientist - Meta Research - Bethesda, MD",,42.6,5,16 days,2016-10-17 21:32:25.026828
228,"Reston, VA 20190","Metron, Inc.","Our Reston office employs mathematicians, physicists and computer scientists. We routinely apply stochastic processes, statistical inference, optimization and...",9d6a8862e3b2c1a9,Analyst,,,,21 days,2016-10-17 21:32:25.026828
229,"Arlington, VA",BAE Systems,"In addition to creating and maintaining the models, the Data Scientist also needs to manage the analytics request process by capturing requirements from the...",8f681665ea83baa7,Talent Management Analyst / Data Scientist,,44.4,1702,30+ days,2016-10-17 21:32:25.026828
230,"Alexandria, VA",Booz Allen Hamilton,"Experience with data mining and machine learning algorithms and approaches. Help lead the design, development, and release of state-of-the-art Cloud-based data...",0b589a840747e04f,"Data Scientist, Senior",,44.4,946,17 days,2016-10-17 21:32:25.026828
231,"Bethesda, MD",National Opinion Research Center (NORC),"Trains, mentors, and supervises other data analysts and lesser skilled data scientists. At NORC, Senior Data Scientists play a strategic role in working with...",ed2a8f52b314121a,Senior Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
232,"Silver Spring, MD",Apogee Engineering,"Assists in the definition of machine learning and data mining strategies. Requires Bachelor's Degree in operations research, computer science, engineering,...",39f1599afa17f962,Operations Research Analyst,,55.800003,5,6 days,2016-10-17 21:32:25.026828
233,"Vienna, VA",MicroHealth LLC,Summary _This new role will be responsible for providing market research and competitive analysis for our growing Business Development team. Come join,5e167661463e5797,Business Development Research Analyst - Entry Level,,,,17 days,2016-10-17 21:32:25.026828
234,"Washington, DC",Booz Allen Hamilton,Perform scientific and technical intelligence analysis. Applicants selected will be subject to a security investigation and may need to meet eligibility...,172ed143c01f93d9,Defense Research Analyst,,44.4,946,13 days,2016-10-17 21:32:25.026828
235,"Washington, DC 20005 (Logan Circle area)",Sawdey Solution Services,"Sawdey Solution Services, Inc. , an ISO 9001 certified company, provides innovative strategic and technical planning, information technology, acquisition,...",1f4ed1e4c6a7eb81,"Operations Research Analyst- Washington, DC",,42.0,2,30+ days,2016-10-17 21:32:25.026828
236,"College Park, MD",Applied Communication Sciences,Vencore Labs (formerly Applied Communication Sciences) is a self-sustaining research center within Vencore that provides applied research and engineering to...,6adcb5e39d714456,Associate Research Scientist,,,,20 days,2016-10-17 21:32:25.026828
237,"Arlington, VA",ICF,"Support includes project management, operations, data analytics and reporting, and facilitating improvements to the systems.Key Responsibilities:....",3bd1da1c3b076844,Technical Business Analyst,,41.4,234,4 days,2016-10-17 21:32:25.026828
238,"Alexandria, VA",Booz Allen Hamilton,"Experience with data manipulation, analytic tools, and data visualization. Applicants selected will be subject to a security investigation and may need to meet...",36fa5e9f3fe28add,"Data Scientist, Mid",,44.4,946,26 minutes,2016-10-17 21:32:25.026828
239,"College Park, MD",Vencore,Vencore Labs (formerly Applied Communication Sciences) is a self-sustaining research center within Vencore that provides applied research and engineering to...,f9cfbb54cc94207f,Associate Research Scientist,,42.0,43,20 days,2016-10-17 21:32:25.026828
240,"McLean, VA",Capital One,"Work with top talent in a fast paced, entrepreneurial environment where analytics and good data are a top priority. Data Analysis Product Manager....",dedbcae15f95c3f1,Data Analysis Product Manager,,44.4,2904,30+ days,2016-10-17 21:32:25.026828
241,"Springfield, VA",Accenture Federal,"In this role, the Developer will work closely with IT Architects, Analysts, Data Scientists, UI/UX designers, functional practitioners, and clients/stakeholders...",b6678f7327513e42,Data Warehouse/ETL Developer - TS/SCI clearance required,,,,30+ days,2016-10-17 21:32:25.026828
242,"Herndon, VA",Evans & Chambers Technology,This position is for a highly-skilled Data Scientist to support the deployment and evolution of a core web application and data workflow....,7a6d8dcf12fd7bc9,Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
243,"Washington, DC 20001 (Shaw area)",MicroSystems Automation Group (MSAG),Integrate data collection and visualization products into applicable CSO grants and contracts. Analysis and Data Visualization Expert....,c663d0446d452478,Analysis and Data Visualization Expert,,,,30+ days,2016-10-17 21:32:25.026828
244,"Washington, DC",Gallup,"Apply your knowledge of Google Analytics, mobile analytics, social media analytics, email analytics, event marketing analytics, cohort analysis (mixpanel or GA)...",48c37c2cdaa697ae,Data Engineer,,44.4,61,30+ days,2016-10-17 21:32:25.026828
245,"Bethesda, MD 20814",Comcast,"Pulls together , examines, and analyzes statistical data using excel trackers, computer modeling techniques to forecast future marketing trends....",0ea5e3277629c68c,"Analyst, Advertising Research & Insights",,43.8,6371,20 days,2016-10-17 21:32:25.026828
246,"Washington, DC 20008 (Cleveland Park area)",Greenwald & Associates,Minimum of 3 years of experience working conducting primary research for health care or health insurance clients....,6404de7ace924c6d,Market Research Analyst,,,,30+ days,2016-10-17 21:32:25.026828
247,"Washington, DC",FiscalNote,"About the Position At the core of our advanced analytics are our research scientists -- designing, implementing, and deploying innovative solutions to a wide...",433ce7a64f8cc4d8,Research Scientist,,,,30+ days,2016-10-17 21:32:25.026828
248,"Arlington, VA 22201 (Lyon Village area)",CNA Corp.,"Citizens and are subject to a background investigation. To be considered for hire, all individuals applying for positions with CNA must be U.S....",5501899cd218bb37,Research Analyst,,,,7 days,2016-10-17 21:32:25.026828
249,"Rockville, MD 20850",NantWorks,"Research Scientist, Mass Spectrometry. Validating these assays in pre-clinical samples through collaborative experiments with biopharma and academic partners...",7acd364d28c42cfe,"Research Scientist, Mass Spectrometry",,,,5 days,2016-10-17 21:32:25.026828
250,"Tysons Corner, VA",CRGT Inc.,Recognized as an analytics expert in one or more functional areas or verticals in either the federal or commercial market Demonstrates experience or expresses...,53b805e5f6c1b02f,Data Scientist 4,,41.4,49,27 days,2016-10-17 21:32:25.026828
251,"Washington, DC",CEB,"Manage and contribute to multiple research projects, including best-practice studies, benchmarking surveys, blog posts, webinars, presentations, and white...",26df5fa35ae61dd0,Research Analyst- Campus Recruiting- May 2017 Undergraduates,,40.8,72,30+ days,2016-10-17 21:32:25.026828
252,"Springfield, VA","Advanced C4 Solutions, Inc. (AC4S)","Familiar with MS Office, data mining, ability to develop and manipulate, and maintain databases. Presents processed images and scientific analysis to imagery...",8c746f200aae4850,Statistician/Imagery Science Support Level 1,,,,30+ days,2016-10-17 21:32:25.026828
253,"Reston, VA",Fractal Industries,"You will join a growing multi-disciplinary team of Data Scientists, Engineers, and Solutions Experts with deep domain knowledge working to develop new...",ef4f1631b8e9c4f1,Data Analytics Engineer - Cyber,,,,30+ days,2016-10-17 21:32:25.026828
254,"Bethesda, MD",Evidera,"Evidera is one of the preeminent commercial entities analyzing effectiveness, establishing evidence, and substantiating value of health treatments within the...",a609a7904404e8bb,"Senior Statistician - Modeling & Simulation – Bethesda, MD",,42.6,5,27 days,2016-10-17 21:32:25.026828
255,"McLean, VA",NeuStar,"We need savvy data scientists to improve media efficacy, drive the shift in how digital media is purchased today, and provide consumer and engagement insights....",96ede13c6d574d15,Sr Statistician,,51.0,26,30+ days,2016-10-17 21:32:25.026828
256,"Washington, DC",The Camstoll Group,"Utilizing open-source research methods, we generate insights into today’s most complex policy, regulatory, and competitive challenges....",7a693f189ac46ba5,"Research Analyst Intern, Washington DC",,,,10 days,2016-10-17 21:32:25.026828
257,"Gaithersburg, MD 20877","GeneDx, Inc",Search a full time R & D Scientist. An R & D Scientist who will be part of the R&D team responsible for. Our primary mission is to make clinical....,82492a75bcebc4c7,R&D Scientist,,,,4 days,2016-10-17 21:32:25.026828
258,"Arlington, VA 22203 (Bluemont area)","Privia Health, LLC",We are currently recruiting for high performing Data Scientist to join our rapidly growing Population Health Analytics team....,ae91b0db54356198,Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
259,"Bethesda, MD",USM Business Systems,"Assist research scientists with understanding the details of the data structures, the contents of the data elements, and relationships between data elements in...",a898bc9d522a2bb3,Remote position: Principle Data Engineer,,39.0,3,30+ days,2016-10-17 21:32:25.026828
260,"Chantilly, VA","Commonwealth Computer Research, Inc.","CCRi is looking for smart, innovative data scientists with analytical and software engineering skills. We conduct research and development in data mining and...",d13667794d1849c3,Senior Data Scientist,,,,11 days,2016-10-17 21:32:25.026828
261,"Washington, DC",Booz Allen Hamilton,"Experience in the application of data science and advanced data analytics, including structured, unstructured, or relational and data mining and machine...",c1732cc931b3d810,Chief Data Scientist,,44.4,946,30+ days,2016-10-17 21:32:25.026828
262,"Washington, DC",USAC,"You have 3 to 4 years of experience performing duties similar to those outlined above You have 3 to 4 years of experience working with data analytics, trending,...",bcdd4a855426e4f8,"Program Analyst, Data Analysis",,43.8,12,30+ days,2016-10-17 21:32:25.026828
263,"Chantilly, VA",CCRi,We conduct research and development in data mining and machine learning techniques to solve complex problems and then implement scalable solutions in data...,c4007939ee9e5aa2,Senior Data Scientist,,42.0,11,11 days,2016-10-17 21:32:25.026828
264,"McLean, VA",Hilton Corporate,"The Manager will manage a team of analysts to generate reports utilizing internal HRIS systems and visualization technology, and prepare analysis and insights...",325537193ec047d2,"HR Data Scientist Manager, People Analytics",,,,21 days,2016-10-17 21:32:25.026828
265,"Bethesda, MD",Latinum Network,"As a part of the Consumer Research and Insights team, the Research Operations and Technology Analyst will manage our survey process from end-to-end, manage...",c481ee3e900ddedb,"Analyst, Research Operations & Technology",,,,11 days,2016-10-17 21:32:25.026828
266,"Washington, DC",Centra Technology,"CENTRA offers a full range of benefits, including competitive salary, comprehensive health plan including dental coverage, company-paid life & disability...",f56e14a291201132,Research Analyst,,42.0,2,30+ days,2016-10-17 21:32:25.026828
267,"Washington, DC",Addx,Two (2) years of progressive experience involving computer applications of statistical methods to engineering problem solution....,b613ac0bdae5e919,Journeyman Operations Research Analyst,,,,30+ days,2016-10-17 21:32:25.026828
268,"Gaithersburg, MD",Piper Enterprise Solutions,"Piper Clinical Solutions is currently looking to hire a Scientist I/II for our client located in Montgomery County, MD....",704c4a5b34de5339,Scientist I/II,,,,30+ days,2016-10-17 21:32:25.026828
269,"Bethesda, MD",Mitre Corporation,"Strong depth in applying information system security, data system security, and risk management practices with the IC....",bab694a6b65a60ac,Lead Secure Data Scientist,,51.6,106,30+ days,2016-10-17 21:32:25.026828
270,"Washington, DC","Applied Research Associates, Inc","Applied Research Associates, Inc. (ARA) is seeking an Operations Research (OR) Analyst to conduct studies and analysis to assess operational capabilities,...",0382ff651ef91cd9,Senior Operations Research Analyst,,43.8,19,11 days,2016-10-17 21:32:25.026828
271,"Washington, DC",BDS Marketing,"Expertise in Data Visualization tools (PowerBI, Tableau) is a plus. 3 to 5 years of relevant work experience in research analysis with experience in a broad...",2ba81686a1f0d196,Sr. Analyst Research Services,,44.4,79,30+ days,2016-10-17 21:32:25.026828
272,"Reston, VA",Resonate,Demonstrated ability to apply machine learning methods throughout the lifecycle of project:. Experience with online advertising/marketing analytics or web...,ee5a9844aef05444,Sr. Data Scientist,,54.0,2,24 days,2016-10-17 21:32:25.026828
273,"Washington, DC","The Upside Travel Company, LLC","Pricing, modeling/mathematics, data mining and/or data analysis. Work with the engineering team to create a roadmap for data and analytics strategy, including...",285bc4bb3dc15c38,Chief Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
274,"Washington, DC",Access Group Inc.,"Produce data aggregations for internaland external consumption. Produce technical reports andmemorandum describing procedures, data collection, and/or research...",2f1df665be7e4a2f,Research Analyst,,,,30+ days,2016-10-17 21:32:25.026828
275,"Woodlawn, MD",iSymmetry,"The contractors shall construct necessary software assets to execute models, including building specialized analytics data stores, databases and data warehouses...",0d7b22ba29661d01,Data Scientist,,39.0,2,14 days,2016-10-17 21:32:25.026828
276,"Bethesda, MD 20814","The Cadmus Group, Inc.","Collect and interpret data. They should be highly motivated to perform and learn, able to work collaboratively and independently, detail-oriented, and able to...",179ffe45f00f8785,"Research Analyst, Environmental and Climate Change Programs",,,,4 days,2016-10-17 21:32:25.026828
277,"McLean, VA",Northrop Grumman,"Basic Qualifications for a level 2 are a Bachelor’s Degree in Engineering, or Physics, or Mathematics, or other related technical degree and 3 years of...",c1fd97766167cd41,Metadata Scientist 2/3,,51.0,2126,17 days,2016-10-17 21:32:25.026828
278,"Washington, DC",Consumer Financial Protection Bureau,"Making modifications in existing data gathering and statistical reporting procedures and assisting in review and adoption of new procedures, applying in-depth...",c85550772f8c7fe0,Research Assistant CN-30/40,"$48,509 - $118,746 a year",42.6,20,3 days,2016-10-17 21:32:25.026828
279,"Falls Church, VA 22042",Noblis,Team members will work collaboratively with the Noblis Lead Data Analytics architects and data scientists to design and implement an offline and near real time...,511aa8d585c315f6,Senior Data Analytics Engineer,,51.0,14,30+ days,2016-10-17 21:32:25.026828
280,"Hyattsville, MD",Harris Corporation,"Harris Corporation is looking for a Statistical Analysis System (SAS) Analyst to work on National Health and Nutrition Examination Survey (NHANES) data, at the...",4181a168950081f5,Statistical Analysis System Analyst,,43.2,239,30+ days,2016-10-17 21:32:25.026828
281,"Washington, DC",Stimson Center,"You Will Author reports, articles and contribute content to the Natural Security Forum's website Help organize meetings with key constituencies on the Hill,...",dfd6678b91203905,"Research Analyst, Natural Security Forum",,,,6 days,2016-10-17 21:32:25.026828
282,"Washington, DC 20009 (U Street Corridor area)",American Geophysical Union,"Home to more than 60,000 scientists from 139 countries, AGU provides a dynamic forum for Earth and Space scientists to advance research, collaborate across...",95abda590c7fd4cd,"Assistant Director, Content and Analysis",,43.8,8,12 days,2016-10-17 21:32:25.026828
283,"Gaithersburg, MD 20877",Meso Scale Diagnostics,Demonstrated ability to effectively manage a team of Scientists and/or Research Associates. May be considered with a minimum seven years of relevant experience...,002312741b48adba,Scientist III,,,,4 days,2016-10-17 21:32:25.026828
284,"McLean, VA",Mitre Corporation,"Be passionate about applying operations research, statistics, and data analytics to real world problems. Applicants selected for this position will be subject...",b4b9afac73426fdc,Operations Research Analyst / Statistician,,51.6,106,12 days,2016-10-17 21:32:25.026828
285,"Bethesda, MD","Aledade, Inc.","Experience with health care data sources such as claims, electronic health record, event notification, clinical, and patient reported data....",cbb208b885cb93fc,Research Analyst,,,,19 days,2016-10-17 21:32:25.026828
286,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",Deloitte,"A qualified data scientist will have hands-on experience with one or more analytics platforms – SAS, SPSS, Python, R, Hadoop – as well as some number of the...",377809662771f531,Federal Mission Analytics Data Scientist - Senior Consultant,,51.0,3469,30+ days,2016-10-17 21:32:25.026828
287,"Arlington, VA",Vencore,"Assist with International Project Agreement activities required to support the initiation, execution, and management of the PA as well as preparation, review,...",136532b2cfcc7e9d,Jr Program Engineer - Scientist,,42.0,43,9 days,2016-10-17 21:32:25.026828
288,"Greenbelt, MD 20771","ADNET Systems, Inc.",Come work side by side with top developers and scientists developing Earth/Atmospheric Science data analysis and visualization tools....,e3f8b4a95995518f,Scientific Software Programmer,,54.0,4,14 days,2016-10-17 21:32:25.026828
289,"College Park, MD","Science System and Applications, Inc.",We are seeking highly-motivated individuals with the scientific knowledge and/or IT experience in:. Satellite data analysis and assimilation....,1923bbf0e7e86170,NCEP Modeling and Data Assimilation Scientist,,52.199997,15,30+ days,2016-10-17 21:32:25.026828
290,"Rockville, MD",Genius Pool,Perform immunoassays under GLP to support pre-clinical and clinical studies. Maintains expertise through familiarity with scientific literature....,5844df7a281abcb2,Associate Scientist,"$80,000 a year",,,9 days,2016-10-17 21:32:25.026828
291,"Vienna, VA",MicroHealth LLC,Strong aptitude in science and firm understanding of the scientific method to facilitate collaboration with scientists and engineers....,d8e74f4a9fe1e648,Statistician Intern,$10 an hour,,,26 days,2016-10-17 21:32:25.026828
292,"Arlington, VA",Aptima,"In Mathematics, Computer Science, or related technical field Minimum of five years of experience performing data analysis on large data sets in a team...",3e4e2e0b5b56c126,Data Scientist (Senior) (VA),,,,25 days,2016-10-17 21:32:25.026828
293,"College Park, MD",University of Maryland,"This person will be responsible for providing data analysis capabilities, consultation, and expertise to researchers utilizing NGS data for applied microbial...",cbcc61c9fa7a3360,Clinical Assistant Professor,"$65,000 a year",52.199997,409,21 days,2016-10-17 21:32:25.026828
294,"Washington, DC",ICF,"We are business analysts, public policy experts, technologists, researchers, digital strategists, social scientists and creatives....",8cac5986b434018c,Transportation Analyst,,41.4,234,24 days,2016-10-17 21:32:25.026828
295,"Alexandria, VA",American Diabetes Association,Excellent analytical skills with a demonstrated ability to translate complex data into actionable recommendations Excellent technical skills with an ability to...,9040c5aa9f1534fb,"Data Manager/Analyst, Outcomes Research",,51.0,79,19 days,2016-10-17 21:32:25.026828
296,"Rockville, MD","Dolphin Solutions, Inc","Manage reporting environment including report data sources, security, subscriptions and metadata. This job requires interaction with scientists, program...",d11c89e319a5697b,BI Analyst,,,,30+ days,2016-10-17 21:32:25.026828
297,"Reston, VA",Praxis Engineering,"Mentor the full range of data scientists to support employee and product development. Programming languages, math/statistics packages, computer science, machine...",b8b8a949c18b6d8f,Sr Data Scientist,,55.800003,9,7 days,2016-10-17 21:32:25.026828
298,"Washington, DC 20001 (Shaw area)",Truth Initiative,"Prior experience in Statistics, Epidemiology, Operations Research, Applied Mathematics, Machine Learning, or other heavily quantitative and applied fields is a...",2ad928e20283e214,"Research Analyst, Schroeder Institute",,,,30+ days,2016-10-17 21:32:25.026828
299,"McLean, VA",Coverent,"Coverent is seeking a data scientist to lead quantitative research and program evaluation activities as part of a multidisciplinary, mission-focused data...",91864fd0759bf2f5,Data Scientist (TS/SCI with CI Poly required),,,,30+ days,2016-10-17 21:32:25.026828
300,"Washington, DC","Tygart Technology, Inc.","Skilled in relational databases, SQL, big data analytics and technologies, to include Hadoop-based data mining frameworks....",af9effa02139e383,Data Scientist,"$140,000 a year",,,30+ days,2016-10-17 21:32:25.026828
301,"Bethesda, MD",Sayres and Associates,The candidate will be expected to identify additional sources of information that are relevant to the issue and present a comprehensive summary of the...,5cf425ae2aee8be3,Research Analyst (NID),,52.199997,6,28 days,2016-10-17 21:32:25.026828
302,"Vienna, VA",Novel Applications of Vital Information,"Ability to manage competing priorities, which adhering to strict deadlines. Demonstrated ability to document and present data analysis....",1073f490c15f3149,Research Analyst - Ven-0001,,,,19 days,2016-10-17 21:32:25.026828
303,"College Park, MD",Optimal Solutions Group LLC,"If you meet the requirements and qualifications listed above, please send your cover letter and resume with RAIII-HPRC in the subject line *.*....",72cbb2282dc85872,Research Analyst III - Health Policy Research Center,,,,30+ days,2016-10-17 21:32:25.026828
304,"Ashburn, VA 20147",George Washington University,Experience in a biomedical engineering or scientific computing environment working with others on complex R&D projects involving large data flows....,b4b017875f9bd493,Research Scientist,,51.6,253,25 days,2016-10-17 21:32:25.026828
305,"Washington, DC",ZERO TO THREE,"Developing data visualizations (graphs, tables, data dashboards) using Excel or data visualization software such as Tableau....",67107a307f840e4f,Research Analyst,,,,4 days,2016-10-17 21:32:25.026828
306,"Washington, DC",Computer Futures,"You will play a key role in defining and executing an end-to-end vision that transforms numerous sources of data to usable, performance assets that support...",66fba0d5641a23bd,Data Architect- DC Metro- 6 Month C2H,$90 - $120 an hour,52.800003,6,30+ days,2016-10-17 21:32:25.026828
307,"Arlington, VA 22203 (Bluemont area)",National Older Worker Career Center,"Review data submitted with pesticide registration applications as well as data. Review of acute toxicity, product chemistry and inert ingredient data 20%. ID:....",3b32931aa89c170b,Scientist Support,,,,8 hours,2016-10-17 21:32:25.026828
308,"College Park, MD",Applied Communication Sciences,Vencore Labs (formerly Applied Communication Sciences) is a self-sustaining research center within Vencore that provides applied research and engineering to...,9e6cae7fb2547e59,Senior Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
309,"Alexandria, VA",Booz Allen Hamilton,Possession of excellent technical writing and data visualization skills. Applicants selected will be subject to a security investigation and may need to meet...,ed9133d6de7344f4,"Research Analyst, Mid",,44.4,946,14 days,2016-10-17 21:32:25.026828
310,"College Park, MD 20740",Booz Allen Hamilton,"Prepare drafts briefings and reports for the program and manage and track program data products. Experience with HLT evaluation, including machine translation,...",aad5f9c79b9176cd,Human Language Translation Research Analyst,,44.4,946,30+ days,2016-10-17 21:32:25.026828
311,"College Park, MD","INNOVIM, LLC",The successful candidate is expected to work very closely with atmospheric and hydrologic scientists at CPC....,e311ed5eeee42998,Atmospheric Scientist-Hydrology,,39.0,2,7 hours,2016-10-17 21:32:25.026828
312,"Reston, VA 20191",Engility Corporation,"Experience in Data Management, Data Storage and Data Analysis. Big Data storage & analytics, Information Science, Software Development and Databases, Systems...",f4ec7cd63e182e03,Data Architect/Scientist,,43.2,243,30+ days,2016-10-17 21:32:25.026828
313,"Washington, DC",ProMatcher,ProMatcher is a directory of local business professionals and a valuable resource for consumers looking to make educated hiring decisions. ProMatcher is,c51ffcca367c551f,Research & Marketing Analyst,,,,28 days,2016-10-17 21:32:25.026828
314,"Arlington, VA 22202 (Aurora Highlands area)","Project Support Services, Inc.","The Statistician is a subject matter expert in statistical theory, techniques and methodology and is responsible for developing and conducting research,...",ac638d1698548eb8,Statistician,,,,30+ days,2016-10-17 21:32:25.026828
315,"Falls Church, VA 22042",T and T Consulting Services,Experience with common data science toolkits and data visualization tools. This position is part of a team to develop Natural Language Processing (NLP) that...,949cc1a14c1e1b45,Data Scientist (Natural Language Processing),,,,23 days,2016-10-17 21:32:25.026828
316,"Arlington, VA",Vencore,"Assist with International Project Agreement activities required to support the initiation, execution, and management of the PA as well as preparation, review,...",fed02d6b887f97fa,Mid Program Engineer - Scientist,,42.0,43,9 days,2016-10-17 21:32:25.026828
317,"Springfield, VA 22151",Leidos,"As a Spectral Research Scientist you will conduct R&D using applied mathematics for automated object labelling , machine learning, computer vision, and 3D model...",975dd56a17626edd,Spectral Research Scientist,,43.8,187,11 days,2016-10-17 21:32:25.026828
318,"Gaithersburg, MD",The Smithers Group,"Evaluateand interpret obtained data, translate and transfer data for further evaluationand provide data summaries for studies;...",d4980edfbbbca16b,Research Scientist II,,,,4 days,2016-10-17 21:32:25.026828
319,"Springfield, VA",Altamira Technologies Corporation,Altamira is looking for a Data Scientist with an active TS/SCI security clearance to support a government customer in the Washington DC metro area....,e0a882cbd04c705e,Senior Data Scientist,,42.0,4,30+ days,2016-10-17 21:32:25.026828
320,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,"The Joint/AF Analysis Division (JTAAD) supports OSD AT&L, Joint and other DoD organizations on matters associated with policy, operations, JCIDS development,",923f430c7fdf311a,Operations Research Analyst (JTAAD/SPAG),,52.800003,3,30+ days,2016-10-17 21:32:25.026828
321,"Bethesda, MD",National Opinion Research Center (NORC),Successful candidates will have familiarity with health systems such as electronic health records and clinical decision support and/or significant experience in...,7e9f14f5325c5a73,Senior Research Analyst - Health Informatics,,,,4 days,2016-10-17 21:32:25.026828
322,"Washington, DC","Police Complaints, Office of","Knowledge of data mining techniques and potential data sources and comfort with preparation of statistics, data queries, and/or mapping and data visualization...",67c97da02ceb2059,Research Analyst,"$68,294 - $87,374 a year",,,26 days,2016-10-17 21:32:25.026828
323,"Chantilly, VA",Intersections Inc.,As a Data Scientist you will regularly collaborate with both technical and business resources applying data science to ensure product quality....,b8413f91f6aad2a1,Junior Data Scientist and Business Analyst,,39.0,7,30+ days,2016-10-17 21:32:25.026828
324,"Arlington, VA",AvalonBay Communities,"Develop ETL and APIs to support a team of data scientists analyzing internal, industry and unstructured data....",e73078fc9a6b356a,Big Data Engineer,,43.2,153,30+ days,2016-10-17 21:32:25.026828
325,"McLean, VA 22102",Engility Corporation,Represent customer at scientific conferences and serve as the resident expert on all scientific issues. Serve as the lead scientific research analyst and...,e0a89aec44eed9f1,Research Scientist,,43.2,243,30+ days,2016-10-17 21:32:25.026828
326,"Washington, DC","Elite Technical Services, Inc.","Enterprise Architecture, Micro Services Architecture, Commercial data feeds, message queue, data ingest, transformation, loading and aggregation techniques and...",086f514b5ecfe2ae,Data Architect and Engineering,"$120,000 - $190,000 a year",,,2 days,2016-10-17 21:32:25.026828
327,"Washington, DC",Southwest Research Institute,Design and develop data base supported applications using .Net and SQL Server; Knowledge in the use of Team Foundation Server or other version control solution...,e6ac14458a8f4377,"RESEARCH ANALYST – SOFTWARE DEVELOPMENT -WASHINGTON, D.C.",,53.4,62,30+ days,2016-10-17 21:32:25.026828
328,"Springfield, VA",Accenture,"In this role, the Developer will work closely with IT Architects, Analysts, Data Scientists, UI/UX designers, functional practitioners, and clients/stakeholders...",39821e323201d0e9,Federal - Data Warehouse / ETL Developer,,51.0,6923,30+ days,2016-10-17 21:32:25.026828
329,"Landover, MD",Cloudburst Consulting Group Inc,Subject matter expertise of land tenure and/or natural resource management is required. Familiarity with electronic data collection platforms....,1b92a419bbf3f766,Sr. Research Analyst,,,,27 days,2016-10-17 21:32:25.026828
330,"McLean, VA",Leidos,"Data manipulation, analytic tools, and data visualization. Leidos is looking for Data Scientist with these skills:....",7da337d8a29ad6d5,Research Scientist IV,,43.8,187,30+ days,2016-10-17 21:32:25.026828
331,"Washington, DC",MicroStrategy,"Experience as a data scientist. Programming experience (Python, Perl, R, C, C++, Java, SQL). Defines a project approach to ensure customer and MicroStrategy...",a6e487d617b64465,Senior Consultant (Big Data),,40.8,41,30+ days,2016-10-17 21:32:25.026828
332,"Reston, VA",SOSi,"Experience in data mining, computational linguistics, Natural Language Processing, Machine Learning and Predictive analytics is a must....",b12cc5abe3281e61,Data Scientist,,43.2,59,30+ days,2016-10-17 21:32:25.026828
333,"McLean, VA 22102",Freddie Mac,"Use techniques from statistics, machine learning, and other data sciences to estimate predictive models from numeric, categorical, textual, geographic, and...",f054c6288d6a5e50,Data Scientist Professional,,51.0,255,30+ days,2016-10-17 21:32:25.026828
