,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
112,"Plano, TX",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,1f2deeea24957df4,Principal Data Scientist BIG DATA,,44.4,14297,30+ days,2016-10-17 21:38:15.093162
113,"Dallas, TX",Avanade,"About the Data Scientist role. Microsoft SQL Server Data Science or Analytics (machine learning, analytical models, MAHOUT, etc.)....",b4a9a035035208a8,Data Scientist Director - East,,44.4,76,30+ days,2016-10-17 21:38:15.093162
114,"Dallas, TX 75215 (South Boulevard-Park Row area)",Baylor Scott & White Health,Is a subject expert in health care equity/community health improvement and project management. Outcomes Measures - Reports and monitors data to include...,130e3cc2e4c91eaf,Project Analyst -- Clinical Research,,43.8,205,30+ days,2016-10-17 21:38:15.093162
115,"Dallas, TX 75235 (Love Field area)",Children's Health,"This person must have strong problem solving skills, extensive knowledge and technical expertise to design and implement clinical assays, clear understanding...",aebbe6b7fccae43c,Sr Assay Development Scientist,,51.0,22,11 days,2016-10-17 21:38:15.093162
116,"Plano, TX",Weston Solutions,"Data Management, training in and use of the scientific method, some personnel supervision, various exposure to technical and scientific procedures, Decision...",996a31715e5f20a5,Project Scientist for Emergency Response,,40.8,19,13 days,2016-10-17 21:38:15.093162
117,"Dallas, TX",KellyMitchell,Analyzing the data and identifying data sources- Determining appropriate types of data analytics to be performed- Selecting and applying data analysis...,135b7daa6034c303,Data Scientist,,44.4,28,30+ days,2016-10-17 21:38:15.093162
118,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"To the extent provided by applicable law, no person shall be excluded from participation in, denied the benefits of, or be subject to discrimination under any...",72826efcd80ce461,Prospect Research Analyst - Office of Vice President for Dev...,,43.8,202,30+ days,2016-10-17 21:38:15.093162
119,"Dallas, TX",Deloitte,"Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources or mash ups of new and existing data...",b022a4e6726dcbf7,Advanced Analytics Enablement Big Data Manager,,51.0,3469,30+ days,2016-10-17 21:38:15.093162
120,"Plano, TX",AT&T,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented....",f8b9bd0b278867aa,Senior Big Data Software Eng BIG DATA,,44.4,14297,30+ days,2016-10-17 21:38:15.093162
121,"Arlington, TX 76010 (East area)",2M Research Services,DrPH or PhD with relevant experience in ethnographic research is required (preferably in an applied research environment or academia)....,172cd6c40fdd361e,Senior Qualitative Research Analyst,,,,1 day,2016-10-17 21:38:15.093162
122,"Arlington, TX 76010 (East area)",2M Research Services,"A master's degree or higher in sociology, anthropology, public health, or related field with relevant experience in ethnographic research is required ...",0780efaf1c6e8500,Qualitative Research Analyst,,,,1 day,2016-10-17 21:38:15.093162
123,"Plano, TX","Carrington Mortgage Services, LLC","Document the logic applied, the justification for decisions made in a consolidated, aggregated method that allows for tracking by executives or other Business...",6836afae0b3cfec1,Sr. Research & Recovery Analyst,,39.6,66,30+ days,2016-10-17 21:38:15.093162
124,"Plano, TX",Lab Support,"This position will support Research and Development project work under the direction of the Research Engineers, Project Engineers, Project Scientists and...",3a01d353392df55a,R & D Technician,,43.8,55,30+ days,2016-10-17 21:38:15.093162
125,"Dallas, TX",Lantern Pharma,"Develop and implement biomarker and patient selection strategies for one or more early-stage clinical programs, collaborating closely with Clinical, Research,...",90a851e1866bdc39,Sr.Scientist / Director,,,,30+ days,2016-10-17 21:38:15.093162
126,"Farmers Branch, TX",Haggar Corp.,Needsto display an adept understanding of excel and data analytics. Communicatingthe results of complex data analysis in a way that supports customer...,7ea8db2b02f3e5ad,Market Research & Insights Analyst,,,,30+ days,2016-10-17 21:38:15.093162
127,"Irving, TX",Accentvision Technology Inc,"_Candidates with analytics exp, data scientist background, billing experience will be preferred_. SQL. Need LinkedIn profile*....",8189a28d12bbe90e,Java Scala Developer (SOW Project),,,,30+ days,2016-10-17 21:38:15.093162
128,"Irving, TX 75014",Rang Technologies,"Qualifications •5+ years work experience with SQL, Reporting, Analytics, Data Modeling, Data Preparation, Data Mining, Data Visualization and working with...",b2f2ac49c7d5de61,Data Scientist,,,,4 days,2016-10-17 21:38:15.093162
129,"Irving, TX 75063",NextStep Recruiting,"NextStep Recruiting is working with a rapidly growing mortgage organization in Irving, TX who requires an experienced pricing analyst, well-versed in developing...",61d6cce06b74c3ca,Pricing and Quantitative Analyst,"$85,000 a year",,,13 days,2016-10-17 21:38:15.093162
130,"Dallas, TX",Medix,"Primary responsibility for this position is to collect samples, schedule testing, and organize data collection across multiple experiments and lead projects and...",a4c6bcb037e1eee4,Research Scientist,,43.8,56,30+ days,2016-10-17 21:38:15.093162
131,"Plano, TX",AT&T,Creates user level diagrams and/or data definitions for Data Scientists and Data Engineers so that they can work with data sets....,f4344f6b597a00e9,Principal System Engineer BIG DATA,,44.4,14297,30+ days,2016-10-17 21:38:15.093162
132,"Arlington, TX",inVentiv Health Clincal,"Provide heavy data management/manipulation, extraction of large data sets from multiple data sources (enterprise data warehouse) and provide analysis of the...",19703dbb24072d39,Statistical Analyst (Reporting),,,,30+ days,2016-10-17 21:38:15.093162
133,"Irving, TX 75063","SilverXis, Inc.","Must have experience gathering business requirements for advanced analytics teams (Data Engineers, Data Scientists) and building the necessary use cases....",f6d4a45bd9fbf29b,Business Analyst,,,,30+ days,2016-10-17 21:38:15.093162
134,"Plano, TX",Capital One,"Here you’ll find hackers, rockers, artists, entrepreneurs, and data scientists. Complete understanding of the regulatory framework applicable to a bank subject...",be690b4245f595f6,"Director, Assistant General Counsel - Auto Finance",,44.4,2904,13 days,2016-10-17 21:38:15.093162
135,"Arlington, TX",XtGlobal Inc,"Work closely with data scientists, data architects, ETL developers, other IT counterparts, and business partners to identify, capture, collect, and format data...",ab5fe5ce90f59a8a,Lead Data Engineer,,,,30+ days,2016-10-17 21:38:15.093162
136,"Plano, TX",Capital One,Integrating with external data sources and APIs to discover interesting trends (NOAA Weather Data + Credit Card Transactions = Fascinating!)....,6dfc636c6387ce68,"Data Science, Senior Manager",,44.4,2904,30+ days,2016-10-17 21:38:15.093162
137,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"To the extent provided by applicable law, no person shall be excluded from participation in, denied the benefits of, or be subject to discrimination under any...",b5fcfcfa5fc566eb,Compliance Analyst III - Research & Academics,,43.8,202,30+ days,2016-10-17 21:38:15.093162
138,"Dallas, TX",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",7bf35b6646b44b88,Sales Associate,,41.4,74,7 days,2016-10-17 21:38:15.093162
139,"Irving, TX",Joseph Michaels International,"Food, quality, manufacturing, technology, technologies, research, development, marketing, science, sensory, senses, development, management, leadership,...",cbca523d02e9d398,Food Sensory Scientist,,,,5 days,2016-10-17 21:38:15.093162
140,"Grapevine, TX",GameStop,"Interpret business requests and needs by proactively mining data sources, developing easily understood hypotheses, and working with cross-functional marketing...",e16595d9a0789588,"Marketing Manager, Data Analysis and CRM Insights",,43.2,3487,30+ days,2016-10-17 21:38:15.093162
141,"Dallas, TX 75201 (City Center District area)",Invesco,Participate in global research meetings by providing insights on regional and property sector trends and outlook....,f40a7dee4c0cae2f,Real Estate Research Analyst,,51.0,91,30+ days,2016-10-17 21:38:15.093162
142,"Dallas, TX 75219 (Oak Lawn area)",American Heart Association,The Temporary Project Coordinator – Scientific Meetings will provide coordination and project management to the International Stroke Conference and Scientific...,493cb31140e94545,Temporary Project Coordinator – Scientific Meetings,,43.8,219,24 days,2016-10-17 21:38:15.093162
143,"Irving, TX",Nokia Siemens Networks,"Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly...",be914a57160a4102,Senior Internal Auditor,,51.0,783,30+ days,2016-10-17 21:38:15.093162
144,"Dallas, TX",Selby Jennings,"Product design, structuring and pricing, portfolio analytics and origination. This is an urgent hire that will offer an above market rate salary, full...",239638d116043f69,Catastrophe Risk Analyst - Quantitative,"$75,000 - $120,000 a year",,,30+ days,2016-10-17 21:38:15.093162
145,"Plano, TX","ReqRoute,Inc","The Data Scientist will be responsible for designing and implementing processes and layouts for complex, large-scale data sets used for modeling, data mining,...",4526c288dc5c6114,4337 -Database developer/DBA experience @Multiple location,,,,3 days,2016-10-17 21:38:15.093162
146,"Dallas, TX","Amazon Web Services, Inc.","Scientists, developers, and many other technologists from many different industries are taking advantage of Amazon Web Services to perform big data analytics...",6469e17e9df7d039,Big Data Support Engineer,,43.2,9618,30+ days,2016-10-17 21:38:15.093162
147,"Plano, TX",PepsiCo,Partner with and support product development to evaluate physical properties of products and ingredients by leveraging scientific principles and experimental...,a769b0466b3d7647,PD Scientist,,44.4,5094,30+ days,2016-10-17 21:38:15.093162
148,"Irving, TX 75063",TPA Technologies,Provide insights into the business via extensive data analysis that help inform pricing decisions and improve margin performance at both the channel and client...,913fe10e6a76b688,Sr. Quantitative Analyst,,,,6 days,2016-10-17 21:38:15.093162
149,"Plano, TX 75093",Texas Health Resources,"Texas Health Presbyterian Hospital Plano is a 366-bed, Magnet-designated hospital and recognized clinical leader, providing technologically advanced care to...",bce43d35a8e5f82f,Lead Medical Laboratory Scientist (MLS),,51.0,230,9 days,2016-10-17 21:38:15.093162
150,"Plano, TX",PepsiCo,"Effectively manage multiple projects (new, existing) and project types (Innovation, Productivity, and Brand Stewardship / Quality), develop work streams, define...",f833b94ac4cc6ad1,Principal Scientist - Product Development,,44.4,5094,30+ days,2016-10-17 21:38:15.093162
151,"Irving, TX 75062",Flowserve,"Subject matter expertise in regards to account planning, territory management and/or master data management system design....",e9e3d2fa6e14c182,Senior Business Analyst - Sales & Commercial Operations Anal...,,43.2,375,30+ days,2016-10-17 21:38:15.093162
152,"Irving, TX 75039",Experis,"Whether working on the cloud with Azure Analytics, Machine learning or on premise using R Server, we assist the customers to help them successfully deploy and...",86853a62902a91d0,Support Engineer,,43.8,296,4 days,2016-10-17 21:38:15.093162
153,"Dallas, TX",BMS,"The HSL will reactively engage MAIs and market access organizations in clinical dialogue, scientific exchange, and clinical differentiation in conjunction with...",9535bbb17a85d9bc,"Oncology Health Systems Liaison (TX, OK)",,43.8,71,19 days,2016-10-17 21:38:15.093162
154,"Plano, TX",Engage Partners,"Collaborates with other Big Data Engineers, Architects, and Data Scientists to achieve company goals. Reporting to the Data Science, Research and Development...",6e18ad353fe7cae6,Big Data Spark Engineer,,52.199997,10,30+ days,2016-10-17 21:38:15.093162
155,"Dallas, TX",Lantern Pharma,Critical computational contributions will include careful statistical analysis of genomic alterations and their associations with each other and with clinical...,fe008445902a34df,Scientist Computational Biologist,,,,30+ days,2016-10-17 21:38:15.093162
156,"Addison, TX 75001",R&D Product Development,"Participates on project, research, and organizational teams and interacts directly with Product Development, US/Global Brand Development, Brand Marketing,...",7bc860116cd2cd56,Sr Scientist CPI (Consumer & Product Insights),,,,30+ days,2016-10-17 21:38:15.093162
157,"Dallas, TX 75215 (South Boulevard-Park Row area)",Baylor Scott & White Health,Is responsible for the scientific integrity of all data generated and assures that the data is recorded in laboratory notebooks according to BSW Research...,33deb6e6865b8eb6,"Assistant Investigator: Cancer Genetics, Epigenetics and Bio...",,43.8,205,30+ days,2016-10-17 21:38:15.093162
158,"Dallas, TX",SGA,"For consulting positions, we offer a variety of benefit options including but not limited to health & dental insurance, paid vacation, timely payment via direct...",42942a0d39e37818,Senior Quantitative Analyst,,51.6,22,30+ days,2016-10-17 21:38:15.093162
159,"Irving, TX 75038","ATR International, Inc.","If this position is a fit, simply click on the recruiter's email above, attach your resume, and hit send. Analyzes and interprets data from various sources....",842b20c002ae0cf6,Statistical Analyst I,,52.800003,16,30+ days,2016-10-17 21:38:15.093162
160,"Irving, TX",Princeton Information Ltd,"You get to work alongside data scientists, architects and forward-thinking business partners by providing services that enable solutions around data collection,...",f9a29e58ec0489db,Advanced Analytics Data Services Engineer,,42.6,19,30+ days,2016-10-17 21:38:15.093162
161,"Dallas, TX 75234",IBM,"IBM Bluemix is quickly becoming the world's premier cloud platform for software developers, data scientists, and large-scale operations by differentiating on...",cb0fad4ae2e841c7,UX Product Designer,,51.0,12128,30+ days,2016-10-17 21:38:15.093162
162,"Plano, TX",Capital One,Lead Data Scientist. At least 3 years’ experience with machine learning. Integrating with external data sources and APIs to discover interesting trends....,3562183cc592091e,Lead Data Scientist,,44.4,2904,30+ days,2016-10-17 21:38:15.093162
163,"Plano, TX",Capital One,"Here you’ll find hackers, rockers, artists, entrepreneurs, and data scientists. Complete understanding of the regulatory framework applicable to a bank...",0478de1d9ef05370,"Director, Assistant General Counsel - Home Loans Origination...",,44.4,2904,30+ days,2016-10-17 21:38:15.093162
164,"Dallas, TX",Post Holdings,"By in-house sports nutrition and food scientists. Manage existing volume of net sales. In-house product development ensures Dymatize produces the best-tasting,...",a88cb2697b1b6ea3,Director of Sales International,,51.0,26,30+ days,2016-10-17 21:38:15.093162
165,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"Job Duties Plans, coordinates, and supervises assigned research projects, which may be limited as segment of larger project, exercising responsibility for...",fd2d22a617bd25fd,Research Assistant II - Biochemistry,,43.8,202,30+ days,2016-10-17 21:38:15.093162
166,"Plano, TX",NBI Resources,1-2 years of RHEL 7 system administration 2-4 years of experience with IPTables and systems hardening 4-6+ years of Linux System Administration Proven ability...,f8e92aff768d0c20,Linux RHEL Administrator,,,,19 days,2016-10-17 21:38:15.093162
167,"Irving, TX 75038",Verizon,Partner with data scientists and provide subject matter expertise on customer data and identify Omni-channel use cases targeted towards personalization on...,0a874a9180499520,Senior Java Architect,,44.4,11117,30+ days,2016-10-17 21:38:15.093162
168,"Dallas, TX",DRS Technologies,"Provides technical support to engineers and scientists on moderately complex components, devices, material, products, processes and/or equipment....",25d2fc074a824a59,Manufacturing Technician II,,43.8,239,26 days,2016-10-17 21:38:15.093162
169,"Richardson, TX",The University of Texas at Dallas,The successful candidates will work collaboratively with a team of engineers and scientists to develop biomedical devices for eventual deployment as clinical...,c690791412e2eb57,Research Associate,,,,30+ days,2016-10-17 21:38:15.093162
170,"Dallas, TX",HDR,"Make decisions on significant design and scientific procedures, taking responsibility for survey data compilation, assessment, analysis within historic contexts...",8c9feffeae7c4f08,Architectural Historian,,51.0,122,30+ days,2016-10-17 21:38:15.093162
171,"Irving, TX",Metabyte,Experience with Microsoft Excel data analysis and charting. Reports of daily operation will be compiled and presented to the project team....,37edd182a2867fb3,Laboratory Scientist,,,,30+ days,2016-10-17 21:38:15.093162
172,"Dallas, TX",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",2432df2d797bb24c,GIS Tchnician,,51.0,122,30+ days,2016-10-17 21:38:15.093162
173,"Dallas, TX 75206 (M Streets area)",Benchmark Environmental Consultants,Benchmark is accepting resumes for an entry-level wetland/environmental scientist. The candidate will have an opportunity to work and grow with our highly...,7773da762a04ec99,Wetland/Environmental Scientist,,,,30+ days,2016-10-17 21:38:15.093162
174,"Irving, TX",Volt Workforce Solutions,"Looking for someone who has Data analyst or data scientist in their previous experience. BS degree in Computer science, statistics, mathematics, or a related...",7a9808a6c0340e05,Support Engineer II - R Programming/Linux Administration,$20 - $25 an hour,43.2,1513,21 days,2016-10-17 21:38:15.093162
175,"Dallas, TX 75247 (Northwest Dallas area)",Quality Assurance,"Works with Microbiology scientists and management for out-of-spec investigations, environmental excursions, and other microbial contamination issues to identify...",54f67667e78c5512,Asst Scientist Micro QC,,44.4,36,30+ days,2016-10-17 21:38:15.093162
176,"Dallas, TX 75235 (Love Field area)","Peloton Therapeutics, Inc.","Protocols, clinical reports, clinical. PK/PD clinical data collection and. Scientist will support exploratory clinical development....",eb4b9d986a0af7b7,Clinical Scientist,,,,30+ days,2016-10-17 21:38:15.093162
177,"Dallas, TX",Medix,"Since 2001, we have made it our mission to be the leading provider of workforce solutions for clients and candidates across the Healthcare, Scientific, and...",2493d0dc4af5d6b3,Chemist (Laboratory Technician),,43.8,56,19 days,2016-10-17 21:38:15.093162
178,"Dallas, TX",Fox Television Stations,"The RA will utilize marketing materials where applicable; Established in 2001, Fox Stations Sales (FSS) is the....",377730f5f967478c,Research Analyst,,39.6,14,30+ days,2016-10-17 21:38:15.093162
179,"Dallas, TX 75247 (Northwest Dallas area)",Quality Assurance,"Supports the QC Analytical department which performs samplings and chemical/physical analysis of raw materials and bulk products, provides quality disposition...",338b24eb8bcc87c4,Asst Scientist QC Analytical,,44.4,36,30+ days,2016-10-17 21:38:15.093162
180,"Dallas, TX 75248 (Far North area)",AECOM,Apply established guidelines and policies for the analysis of project alternatives and their effect on existing conditions and in accordance with current...,ecec7bbee806c350,Environmental Planner,,43.2,1807,30+ days,2016-10-17 21:38:15.093162
181,"Carrollton, TX 75006",Lone Star Restaurant Supply,"Market Research Analyst - Asian Mkt Lone Star Restaurant Supply Carrollton, Texas Collect primary research data by interacting with Mandarin-speaking customers...",153d8f4959fb9091,Market Research Analyst - Asian Mkt,,,,1 day,2016-10-17 21:38:15.093162
182,"Plano, TX",AT&T,As a data engineer you’ll use your sense of urgency and fast prototyping skills to create data platforms that enable the work of data scientists and analysts...,b949e82f00a99818,Principal Big Data Software Eng BIG DATA,,44.4,14297,30+ days,2016-10-17 21:38:15.093162
183,"Dallas, TX 75201 (City Center District area)","InfoVision, Inc.",Please send me your updated resume if interested. I will get back to you with all the details ASAP Dallas TXLong term Need Strong candidate with Research...,157d5c9ed6fe4aa1,Sr. Research Analyst- with Amazon Marketplace EXP,,,,6 days,2016-10-17 21:38:15.093162
184,"Dallas, TX 75201 (City Center District area)","InfoVision, Inc.","Develop and implement data collection systems and other strategies that optimize statistical efficiency and data qualityIdentify, analyze, and interpret trends...",e5067281b599d710,Data Analyst- with Loyalty and market research experience,,,,6 days,2016-10-17 21:38:15.093162
185,"Addison, TX 75001",R&D Product Development,"Must be able to apply standard scientific principles, concepts and techniques to develop, design and interpret scientific studies....",d30035db5861ae4d,Scientist SCR (Clinical,,,,30+ days,2016-10-17 21:38:15.093162
186,"Dallas, TX 75219 (Oak Lawn area)",American Heart Association,"The Institute seeks to create an environment where existing information is brought together to facilitate the generation of new findings in the basic, clinical...",277aba91eccf5cd4,"Director, Public Cardiovascular Education",,43.8,219,30+ days,2016-10-17 21:38:15.093162
187,"Arlington, TX",GM Financial,"Work closely with data scientists, data engineers, data architects, ETL developers, database administrators, systems engineers, application developers, and...",0f413194838ce051,Lead Software Engineer - Distributed Systems,,42.6,128,30+ days,2016-10-17 21:38:15.093162
188,"Dallas, TX","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",4db52750d0e42aa8,Field Service Engineer,,42.6,245,30+ days,2016-10-17 21:38:15.093162
189,"Dallas, TX 75390 (Northeast Dallas area)",Clinical Magnet,Our faculty is responsible for groundbreaking medical advances and is committed to translating science-driven research quickly to new clinical treatments....,c9aef97b99f4d41a,Refractive Technician - Ophthalmology,,42.0,2,17 days,2016-10-17 21:38:15.093162
190,"Irving, TX 75038",ABBOTT LABORATORIES,Ordinary or Honors Bachelor degree in scientific and technical field is desired or relevant combination of education and experience....,5096ace45c0d41ff,Senior Scientist Technical Support,,52.199997,1279,30+ days,2016-10-17 21:38:15.093162
191,"Irving, TX",Nokia Siemens Networks,"Provides leadership, senior level solution consulting service and ideas of the future direction of business, information technology and industry trends in...",6c6f6c93b05f0e69,Senior Systems Integration Solution Consultant,,51.0,783,30+ days,2016-10-17 21:38:15.093162
192,"Dallas, TX 75240 (Far North area)",Hotels.com,"To help you succeed, you will have a strong core team and access to supporting teams (data scientists, analytics, business insights)....",22c2753df91921d4,"Director, Partner Marketing – Global TMS (Hotels.com - Dalla...",,44.4,57,30+ days,2016-10-17 21:38:15.093162
193,"Dallas, TX 75215 (South Boulevard-Park Row area)",Baylor Scott & White Health,Is responsible for the scientific integrity of all data generated and assures that the data is recorded in Laboratory notebooks according the BRI standards....,a75f7c9ccb1b4355,"Associate Investigator: Cancer Genetics, Epigenetics and Bio...",,43.8,205,30+ days,2016-10-17 21:38:15.093162
194,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"Morrison, the CRI is a new scientific institute with the goal of recruiting outstanding individuals dedicated to solving fundamental problems in human disease...",227052d5b4cade62,Senior Research Scientist- Children's Research Institute,,43.8,202,30+ days,2016-10-17 21:38:15.093162
195,"Irving, TX 75038",Verizon,"Working with a data scientist, you’ll also ensure the teams are collecting and analyzing the usage data to determine abnormality....",46142e000fb8c7a6,Senior Security Engineer,,44.4,11117,14 days,2016-10-17 21:38:15.093162
196,"Plano, TX",Profiles,"Strong analytic skills, including the ability to analyze and interpret large data sets from various sources, identify insights and synthesize how these insights...",502a5104eaffb73a,Marketing Research Analyst,,,,30+ days,2016-10-17 21:38:15.093162
197,"Dallas, TX",SAP,"Big Data, Analytics and Data experience:. Participate in the design, implementation and support of SAP Big Data, Analytics, HANA and Cloud solutions in...",3e29cbd2a2415c01,SAP Big Data Sr. Consultant Job,,52.800003,405,30+ days,2016-10-17 21:38:15.093162
198,"Plano, TX",Capital One,"Here you’ll find designers, hackers, rockers, artists, entrepreneurs, and data scientists. You possess the ability to deliver on those insights by driving...",dc96c23195be0bd6,Experience Designer,,44.4,2904,30+ days,2016-10-17 21:38:15.093162
199,"Irving, TX 75014","InfoVision, Inc.","Hi All,This position in Irving, TX – with my direct client1 new position: Research AnalystNeed candidates with Research Analyst experience with Amazon Market",95155a2c8ca0ad70,Research Analyst with Amazon Marketplace,,,,16 days,2016-10-17 21:38:15.093162
200,"Dallas, TX","Apex Companies, LLC","You work hard to exceed client expectations for quality and cost-effectiveness, and you coordinate project activities to complete every project on time and...",00d117027087c73d,Environmental Scientist /Engineer (with Compliance Exp.),,41.4,14,30+ days,2016-10-17 21:38:15.093162
201,"Plano, TX",Urban Science,Apprentice level certification for one practice area Project Management Ambassador Urban Science Ambassador Statistics 1 & Basic Statistics Assessment (or...,b676c83f4c7aebfc,"Graduate Analyst (Data Analysis, SQL/VB/Advanced Excel, Clie...",,40.2,15,30+ days,2016-10-17 21:38:15.093162
202,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"Simmons Comprehensive Cancer Center oversees the development, coordination, and strategic planning for all oncology related clinical, teaching and research...",f23cbf06b06f40f0,"Physician - Director, Harold C. Simmons Comprehsive Cancer C...",,43.8,202,30+ days,2016-10-17 21:38:15.093162
203,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"Job Duties Plans, organizes, coordinates, directs, and personally participates in assigned scientific or medical research project....",aa503a83de709fdd,Research Scientist - Pediatric Hematology Oncology,,43.8,202,24 days,2016-10-17 21:38:15.093162
204,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern,"As a premier educational, clinical and research institution, UT Southwestern is home to more than 2000 distinguished scientists, physicians and allied health...",22a67f1e0685d86f,Ophthalmic Registered Nurse,,43.8,202,27 days,2016-10-17 21:38:15.093162
205,"Irving, TX 75038",Cottonwood Financial,"KEY RESPONSIBILITIES Profitably manage risk for new and existing accounts by monitoring trends, identifying opportunities, developing and presenting...",8dd620a0f48cb270,RISK ANALYST / STATISTICIAN,"$56,400 a year",39.0,22,21 days,2016-10-17 21:38:15.093162
206,"Arlington, TX",GM Financial,"Work closely with data scientists, data architects, ETL developers, other IT counterparts, and business partners to identify, capture, collect, and format data...",0da7b2769ad89f3c,Lead Data Engineer - Batch and Stream Processing,,42.6,128,19 days,2016-10-17 21:38:15.093162
207,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,"This position is a member of the Coverage Analysis team who identifies all clinical items or services associated with a particular clinical trial, including...",173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-17 21:38:15.093162
208,"Grand Prairie, TX",NMS Labs,"NMS Labs is an ISO accredited independent provider of clinical and forensic toxicology, endocrinology, biology, and criminalistics laboratory services for the...",9e93398cd6e33bc5,Forensic Chemist I-III,,43.2,6,30+ days,2016-10-17 21:38:15.093162
209,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,Defines and analyzes business and/or scientific problems of most complex types which require programming expertise for their solution....,c31fc57c3a82d61e,Scientific Programmer I - Radiation Oncology / Medical Physi...,,43.8,202,30+ days,2016-10-17 21:38:15.093162
210,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
211,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
212,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
213,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
214,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
215,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
216,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
217,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
218,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
219,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
220,"Dallas, TX 75251 (North Dallas area)",Daisy Brand,"This person will support Plant QC Managers, Manufacturing Systems Engineers and Scientists, and leaders in their efforts to achieve and maintain standards and...",c6b03d5d361d0368,Corporate Food Safety and Sanitiation Specialist,,43.8,12,30+ days,2016-10-17 21:38:15.093162
221,"Richardson, TX 75080",Now Business Intelligence,1-2 years of RHEL 7 system administration2-4 years of experience with IPTables and systems hardening4-6+ years of Linux System AdministrationProven ability in...,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,18 days,2016-10-17 21:38:15.093162
