,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
85,"Denver, CO 80202 (Lodo area)",Partners Group,Ability to effectively communicate sophisticated topics to clients possessing varying degrees of subject matter expertise....,c31fab71bf3ad24e,Portfolio Quantitative Analyst,,40.2,5,30+ days,2016-10-17 21:34:50.519659
86,"Boulder, CO",Ball Aerospace,Support the Mission & Process Analytics organization in the area of data analytics and the use of qualitative and quantitative models to extract information...,48ceae9ce0387ce8,Technical Intern-Data Analytics (659543),,43.2,35,30+ days,2016-10-17 21:34:50.519659
87,"Denver, CO",Planet Forward,"The Wetland Scientist supports the project team by assisting in ecological surveys, producing ecological reports, and other tasks related to wetland delineation...",b8d7fe4222ef92a3,Wetland Scientist - Greater Denver,,44.4,8,6 days,2016-10-17 21:34:50.519659
88,"Englewood, CO 80112",Hitachi Data Systems,"HDS provides customers innovative cloud or premise-based data storage, processing, protection, and analytics capabilities to meet their growing data and...",276abd31cbb66afb,HR Intern,,51.0,783,27 days,2016-10-17 21:34:50.519659
89,"Centennial, CO 80111",Leidos,"In accordance with overall technical direction, guidance, and protocols provided by grantees, subcontractors, and the National Science Foundation, the Research...",539b36b0443ae1c9,Research Scientist (Antarctica) (Alternate position 2),,43.8,187,30+ days,2016-10-17 21:34:50.519659
90,"Denver, CO 80202 (Lodo area)",Ibotta,"Partner with VP of Consumer Insights, VP of Ibottalytics and data scientists to shape the overall Consumer Insights & Analytics product strategy and product...",8d91f8141a1166a6,"Account Executive, Consumer Insights & Analytics",,51.0,5,3 days,2016-10-17 21:34:50.519659
91,"Boulder, CO",Novella Clinical,"Input to project timelines, and ensure that project timelines are met for both. ICH, and FDA guidelines and regulations applicable to conduct clinical....",210facdf64e3a8e8,Sr. Statistical Programmer,,43.8,19,30+ days,2016-10-17 21:34:50.519659
92,"Westminster, CO","Flagship Biosciences, Inc.","The project as a whole is intended to provide Flagship’s entire image analysis and data management infrastructure, enabling Flagship computer vision scientists...",4ffdcd0e32dcd5d1,Software Engineer,,,,10 days,2016-10-17 21:34:50.519659
93,"Denver, CO",University of Denver,Responsibilities of the position include preparing census data files; Respond to ad hoc requests for institutional data and analyses....,b04371defc02df34,Research Analyst - The Office of Institutional Research & An...,,52.199997,60,30+ days,2016-10-17 21:34:50.519659
94,"Boulder, CO 80302",Google,"As a Technical Curriculum Developer, you will work closely with technical subject matter experts (SMEs) to design, develop and maintain technical learning...",76f4fe296c47a3ab,"Technical Curriculum Developer, Google Cloud Platform",,52.800003,1219,17 days,2016-10-17 21:34:50.519659
95,"Boulder, CO",Archer,"Excellent communication skills and ability to work with scientists, software engineers and collaborators. Experience with next-gen sequencing data analysis a...",75667a469fb91822,Software Engineer (ADX0044),,51.6,35,11 days,2016-10-17 21:34:50.519659
96,"Boulder, CO",KBI Biopharma,"May lead either the upstream or downstream portion of development, process characterization, and/or technology transfer programs, acting as subject matter...",61652b9b695619cd,Scientist I/II (Temp Only) #212,,40.8,3,30+ days,2016-10-17 21:34:50.519659
97,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",fedb82c17e253b04,Subcontract Lead (659736),,43.2,35,9 days,2016-10-17 21:34:50.519659
98,"Boulder, CO",Association of Universities for Research in Astron...,"Ensure that DKIST scientific requirements for the “First Light” DKIST Data Center are pragmatic, complete, correct, and approved, by collaborating effectively...",28e163bfb5398f0f,Associate Scientist,,,,30+ days,2016-10-17 21:34:50.519659
99,"Denver, CO",Seneca Companies,"Work with Project Manager regarding project status, schedules and interpretation of results. Work directly with Project Manager to coordinate field activities,...",753cc0ff862e4183,Environmental Field Scientist,,43.2,7,3 days,2016-10-17 21:34:50.519659
100,"Denver, CO 80204 (Central West Denver area)",Denver Health,"The Denver Health system includes the Rocky Mountain Regional Level I Trauma Center, a 525-bed acute care medical center, Denver’s 911 emergency medical...",2f8a2db5819fc455,RN-Statistical Research Specilist Nursing,"$66,654 a year",42.0,88,30+ days,2016-10-17 21:34:50.519659
101,"Denver, CO",ViaSat,"Work with data scientists to develop, maintain, and evolve multidimensional segmentation models. Use business analytics and intelligence to interpret data and...",dcc2189b84a5020a,Retention Marketing Manager,,43.2,61,25 days,2016-10-17 21:34:50.519659
102,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",a31b9fcb22aaed9b,Antenna (Low Observable) Engineer I (658443),,43.2,35,9 days,2016-10-17 21:34:50.519659
103,"Aurora, CO",DIAGNOSTIC LABORATORIES,The Clinical Laboratory Scientist works under the supervision of the Lead Clinical Laboratory Scientist as well as the Laboratory Manager and Laboratory...,89ee2d16f080cec4,Clinical Laboratory Scientist,,40.2,50,27 days,2016-10-17 21:34:50.519659
104,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",1434993faed5304a,Process Center Technician II (659262),,43.2,35,18 days,2016-10-17 21:34:50.519659
105,"Boulder, CO",UCAR,"Proficiency in scientific programming in R and Python, and proficiency in geographic information systems....",9f9f4237db002fd3,Postdoctoral Researcher,,44.4,10,3 days,2016-10-17 21:34:50.519659
106,"Denver, CO",Encana,"The Data Analyst will manage data-gathering activities, supporting the Encana master data management strategy as well as supporting visualization and analytics...",cfcabb311729dbcf,Data Analyst,,51.0,54,30+ days,2016-10-17 21:34:50.519659
107,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",c3af8616c856bd00,Phased Array Engineer I (659720),,43.2,35,14 days,2016-10-17 21:34:50.519659
108,"Boulder, CO",National Ecological Observatory Network Inc,"A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the observatorys scientists and engineers...",dde9098f245596d5,Software Engineer II,,,,30+ days,2016-10-17 21:34:50.519659
109,"Boulder, CO",University of Colorado,"Of visiting scientists; Tackle major scientific, technological, education, broadening participation and....",d63d8ea869db6083,Managing Director for STROBE,"$100,000 - $115,000 a year",51.6,140,3 days,2016-10-17 21:34:50.519659
110,"Golden, CO 80401",Baby Genes Inc,"Consultation and communication clinical consultants, clinical contacts, physicians and pathologists to ensure high quality results are released according to...",449ad7a2c644441c,Clinical Lab Manager,,,,2 days,2016-10-17 21:34:50.519659
111,"Broomfield, CO 80021",Return Path,You will also be working very closely with the Data Scientists and Product Managers to build an effective system that complements the skills of the Data...,9cb82e63e91afd9a,Software Engineer,,51.0,14,30+ days,2016-10-17 21:34:50.519659
112,"Aurora, CO",Staples,"This role will conduct research, perform analysis, and collaborate with business subject matter experts in order to turn data into actionable insights....",2cd1733c651c202b,Customer Experience Research Analyst,,43.2,5429,30+ days,2016-10-17 21:34:50.519659
113,"Boulder, CO 80305 (Central Boulder area)",Cherokee Nation Businesses,"You'll have an opportunity to work with some exceptional people who bring compassion, energy and focus to their work every day on a mission to evolve the way...",132a682baf393610,Database Administrator / Systems Engineer IV,,42.0,32,30+ days,2016-10-17 21:34:50.519659
114,"Broomfield, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",51072976250572b4,Human Resources Assistant III - Employee Records (659773),,43.2,35,3 days,2016-10-17 21:34:50.519659
115,"Parker, CO",Lifetime Fitness,Experience tracking statistical data for basketball games. Track all relevant statistics during games. Work closely with League Coordinator to ensure member...,f81a75e2e038797a,Ultimate Hoops Statistician,,42.6,752,30+ days,2016-10-17 21:34:50.519659
116,"Boulder, CO 80301",Genscape,Generate and maintain data definitions and services to support holistic enterprise Master Data Definitions with input from peers and data subject matter experts...,64e8e28a88f6b2c5,Senior Database Developer,,54.0,2,27 days,2016-10-17 21:34:50.519659
117,"Boulder, CO",UCAR,Work closely and cooperatively with other scientists and engineers on the project team. Analyzes data sets and draws solid scientific conclusions....,328aa4674455516f,Project Scientist II - Numerical Weather Prediction,,44.4,10,30+ days,2016-10-17 21:34:50.519659
118,"Aurora, CO",University of Colorado,Integration of clinical decision support tools in the electronic health record). The successful applicant will be jointly appointed in the Colorado Center for...,974ad9f26d4b3ae0,Assistant Professor,,51.6,140,30+ days,2016-10-17 21:34:50.519659
119,"Denver, CO",xentity corporation,"We are looking for GIS-specific data analysts , data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",38a145196deb0300,GIS Analyst,,,,30+ days,2016-10-17 21:34:50.519659
120,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",6bea4647bbf62af7,Program Security Officer I (659696),,43.2,35,17 days,2016-10-17 21:34:50.519659
121,"Golden, CO",National Renewable Energy Laboratory,The Visualization and Analysis group in NREL’s Computational Science Center has an immediate opening for a Postdoctoral Computational Scientist to pursue a...,c67a9c6babeb6029,Postdoctoral Researcher - Scientific Visualization,,42.0,26,30+ days,2016-10-17 21:34:50.519659
122,"Broomfield, CO 80021",Return Path,"The Data Scientist will work closely with other data scientists , engineering teams, product management, marketing, and sales ....",f0c147804d5ba7e1,Data Scientist,,51.0,14,30+ days,2016-10-17 21:34:50.519659
123,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",01705781da315fdb,Material Control Analyst II (659576),,43.2,35,30+ days,2016-10-17 21:34:50.519659
124,"Aurora, CO 80011 (Norfolk Glen area)",Children's Hospital Colorado,Develops and negotiates clinical trial budgets with multiple leading pharmaceutical and biotechnology companies....,4dfc8e0900e28324,Financial Analyst - Research Institute,,51.6,57,30+ days,2016-10-17 21:34:50.519659
125,"Golden, CO",National Renewable Energy Laboratory,"A PhD graduate in chemical/mechanical/aerospace engineering, applied mechanics, applied mathematics, or equivalent.Demonstrates understanding and wide...",93bb1014db3213f9,Post-doctoral researcher (Multiphase reacting flow CFD),,42.0,26,12 days,2016-10-17 21:34:50.519659
126,"Golden, CO",National Renewable Energy Laboratory,Gaussian) with little to no oversight and interact with modeling and experimental collaborators at NREL and other institutions.Incorporate machine learning...,0726e96ea340cb7c,Postdoctoral Researcher - Computational Modeling of Combusti...,,42.0,26,30+ days,2016-10-17 21:34:50.519659
127,"Denver, CO",ViaSat,"Work with business leaders, analysts, and data scientists to deliver analytics to a wide-range of stakeholders across the company....",f635018d1cd75355,Data Warehouse Architect,,43.2,61,30+ days,2016-10-17 21:34:50.519659
128,"Denver, CO",National Jewish Health,"Has thorough knowledge of clinical laboratory methodology and keeps abreast of developments in alternate methodology, emerging trends and new competitors....",fe41b0708e7f2728,Clinical Laboratory Scientist Lead,,42.6,44,24 days,2016-10-17 21:34:50.519659
129,"Denver, CO 80249 (Gateway-Green Valley Ranch area)",Frontier Airlines,Perform ad hoc analysis to support multiple departments by compiling historical data as well as forecasting future trends....,9155b40a7de1fbd9,Operations Research Analyst,,42.0,232,30+ days,2016-10-17 21:34:50.519659
130,"Broomfield, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",2fbfe7e948232b52,Engineering Aide I - Systems Engineering (659149),,43.2,35,30+ days,2016-10-17 21:34:50.519659
131,"Boulder, CO",National Ecological Observatory Network Inc,"A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the observatorys scientists and engineers...",f2a6b61ca4f7565c,Field Deployment Lead,,,,18 days,2016-10-17 21:34:50.519659
132,"Aurora, CO 80011 (Norfolk Glen area)",MycoTechnology,"Interpreting data and adhering to strict guidelines on documentation when recording data. Being aware of, and keeping up to date with, health and safety issue....",ea89828ad826e1c0,Food / Flavor Application Scientist,"$50,000 a year",,,19 days,2016-10-17 21:34:50.519659
133,"Golden, CO 80401",HomeAdvisor,"R, SQL, Java, Python, Linux and Git Commands, Machine Learning, data mining algorithms. Working toward Bachelor’s or Master’s in Applied Mathematics, Statistics...",344b8b3d8ccd63e8,Data Science Intern,,42.6,53,23 days,2016-10-17 21:34:50.519659
134,"Boulder, CO",University of Colorado,"And it also houses the greatest concentration of atmospheric scientists in the. Instrumentation is available for the project, within two highly dynamic....",862402250fc35bd2,CIRES Postdoctoral Position on Lab Gas-Particle Partitioning...,,51.6,140,13 days,2016-10-17 21:34:50.519659
135,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",739645b99a20ee93,Operations Service Desk Specialist II (659469),,43.2,35,30+ days,2016-10-17 21:34:50.519659
136,"Westminster, CO","Flagship Biosciences, Inc.","With advanced techniques centered around automated analysis of whole-slide microscope imagery processed on a cutting-edge, high-performance computing platform,...",7963137fefc4ac61,Systems Administrator,,,,30+ days,2016-10-17 21:34:50.519659
137,"Denver, CO",Honeywell,Evaluate management tools for compliance with Military Health System enterprise architecture standards. SharePoint data management environment and/or Team...,9cc0fe3996498369,Computer Scientist/Systems Analyast - Senior,,44.4,3477,24 days,2016-10-17 21:34:50.519659
138,"Boulder, CO",University of Colorado,Clear and concise statement of the project goals including specific research questions and how the project will advance understanding of major ecological...,5128e0e7dde2bf12,NWT LTER Postdoctoral Synthesis Fellow,,51.6,140,4 days,2016-10-17 21:34:50.519659
139,"Centennial, CO",Pearson,"In the Advanced Computing & Data Science Lab at Pearson, scientists & engineers push the boundaries of education through cutting edge R&D in areas such as...",b5d20d7210332a6b,"Senior Research Engineer, Machine Learning",,43.8,783,30+ days,2016-10-17 21:34:50.519659
140,"Broomfield, CO","WhiteWave Foods, Inc.","Ability to understand and perform data analysis/ Excellent record keeping/documentation. Proximate analysis, allergen detection methods), solution preparation,...",6f4f3326d53149ff,Associate Scientist - Food Quality,,,,11 days,2016-10-17 21:34:50.519659
141,"Boulder, CO 80301","SomaLogic, Inc.",We are looking for a skilled software engineer to help build and expand our scientific data applications. We are a small agile/lean software team working on web...,3fe3d3348785e0a1,Software Engineer/Sr. Software Engineer (Java),,,,26 days,2016-10-17 21:34:50.519659
142,"Boulder, CO",Spire,Leadership of a group of scientists and engineers on an innovative project. Experience in the use of environmental data....,7dc17f2d90f2ea26,Energy Program Director,,42.6,16,30+ days,2016-10-17 21:34:50.519659
143,"Denver, CO",Colorado Department of Human Services,"This section is responsible for data collection, analysis and interpretation of all relevant data within the Branch. Medical and dental health plans....",6ca564978b647ccf,Data and EMS Systems Statistical Analyst (Statistical Analys...,"$4,460 - $5,129 a month",,,4 days,2016-10-17 21:34:50.519659
144,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",07b945a54a74a4c7,Information Systems Security Officer I (659201),,43.2,35,30+ days,2016-10-17 21:34:50.519659
145,"Denver, CO 80204 (Central West Denver area)",Denver Health,"The Denver Health system includes the Rocky Mountain Regional Level I Trauma Center, a 525-bed acute care medical center, Denver’s 911 emergency medical...",e14d0487afb12e62,Research Scientist 5A Eating Disorder Unit,"$93,645 a year",42.0,88,30+ days,2016-10-17 21:34:50.519659
146,"Westminster, CO","Plato BioPharma, Inc.",Directs the activities of Research Associates and may manage Research Scientists and may provide training to scientific staff in study-related standard...,80ee54c5d743cd36,Research Scientist / Senior Research Scientist,,,,30+ days,2016-10-17 21:34:50.519659
147,"Golden, CO",National Renewable Energy Laboratory,"Ability to use various computer software programs, including limited programming environments in the context of large data set analysis..Required Education,...",5bf3884abbe89e1f,Plant and Microbial Lipid and Bio-Based Products Scientist,,42.0,26,30+ days,2016-10-17 21:34:50.519659
148,"Boulder, CO 80301","SomaLogic, Inc.","We are a dedicated team of scientists, bioinformaticians, statisticians, and software developers working to build new tools based on our technology that will...",71cb50003403f3ae,Cost Accountant II/Senior Cost Accountant/Cost Accounting Ma...,,,,30+ days,2016-10-17 21:34:50.519659
149,"Aurora, CO",University of Colorado,"Bioinformatics application development and creating data driven documents using. Chemistry, bioinformatics, clinical informatics)....",f4eda79da32b3eaf,Senior Informatics Analyst,"$68,000 a year",51.6,140,30+ days,2016-10-17 21:34:50.519659
150,"Broomfield, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",54fda274bbd4e646,Project Engineer I - Electrical (659774) - Security clearanc...,,43.2,35,2 days,2016-10-17 21:34:50.519659
151,"Boulder, CO",National Center for Atmospheric Research,"NCAR's Advanced Study Program's Graduate Student Fellowship is an excellent way to spend time at NCAR and work on parts of your thesis, or final project...",0d460ee1848accca,Graduate Visitor at NCAR,,51.0,10,14 days,2016-10-17 21:34:50.519659
152,"Golden, CO",National Renewable Energy Laboratory,"Electronic structure, fundamental materials properties, inter facial science, correlated electron systems, nanoscale structures, multi- scale modeling including...",b458f748c896a988,Chief Theorist,,42.0,26,30+ days,2016-10-17 21:34:50.519659
153,"Denver, CO 80247",Datameer,Datameer is the only end-to-end big data analytics application purpose-built for Hadoop that enables the fastest time from raw data to new insights....,3221be628bf74738,Regional Sales Director - Rocky Mountains,,,,30+ days,2016-10-17 21:34:50.519659
154,"Denver, CO 80203 (Capitol Hill area)",FareHarbor,Build and lead a team of Data Scientists and Analysts roving throughout various departments providing revenue expanding insights with clear action items....,3131a20884a5d177,Manager of Revenue Operations,,,,30+ days,2016-10-17 21:34:50.519659
155,"Denver, CO","Goldstone Partners, Inc.",Please send your resume to us directly at success'at'goldstonepartners.com. Performing data validation/quality control review of CTC estimates....,10ccb8a9000a83b2,Cost to Complete Engineer/Scientist,,,,21 hours,2016-10-17 21:34:50.519659
156,"Aurora, CO",Booz Allen Hamilton,Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information;...,1638d7f6151cfd4b,"Image Scientist, Senior",,44.4,946,24 days,2016-10-17 21:34:50.519659
157,"Boulder, CO",National Ecological Observatory Network Inc,"Experience should include performing scientific data entry and data management. A 30+ year project dedicated to understanding how changes in climate, land use...",abe74a01de6592f9,Field Technician II-Instrumentation,,,,12 days,2016-10-17 21:34:50.519659
